"entropy";"pc";"bfr";"shf";"msi";"used";"blocked";"ratio"
"24.166667";"6.622110";"0.521038";"1.241617";"248.375000";"0.384115";"0";"0.000000"
"16.375000";"19.779487";"0.266008";"0.966456";"151.916667";"0.224077";"0";"0.000000"
"8.208333";"53.580726";"0.125911";"0.554663";"90.750000";"0.153054";"0";"0.000000"
"20.375000";"9.382427";"0.411622";"1.163212";"224.958333";"0.358902";"0";"0.000000"
"0.523810";"348.421100";"0.000000";"0.002562";"0.380952";"0.002570";"0";"0.790000"
"7.958333";"92.819790";"0.101724";"0.489161";"82.708333";"0.147846";"0";"0.000000"
"23.750000";"6.655552";"0.523756";"1.240065";"249.625000";"0.382221";"0";"0.000000"
"37.208333";"1.821999";"0.780187";"1.542538";"326.333333";"0.478693";"0";"0.000000"
"33.166667";"1.759080";"0.711593";"1.418337";"321.833333";"0.483783";"0";"0.000000"
"36.458333";"1.774436";"0.787510";"1.567836";"328.875000";"0.467330";"0";"0.000000"
"43.541667";"0.997904";"0.815434";"1.621314";"336.041667";"0.501539";"0";"0.130000"
"13.500000";"24.520921";"0.234066";"0.865940";"141.458333";"0.215909";"0";"0.000000"
"37.083333";"0.986955";"0.802171";"1.444442";"342.291667";"0.549953";"1";"0.320000"
"37.625000";"1.637867";"0.789252";"1.605281";"328.291667";"0.465199";"0";"0.000000"
"37.875000";"1.661543";"0.792202";"1.631332";"328.375000";"0.457386";"0";"0.000000"
"36.875000";"1.658463";"0.769976";"1.511871";"327.708333";"0.490294";"0";"0.000000"
"37.208333";"1.458939";"0.802513";"1.589746";"339.000000";"0.478693";"0";"0.000000"
"28.625000";"2.754750";"0.690094";"1.331016";"314.208333";"0.486506";"0";"0.180000"
"42.958333";"0.794432";"0.807895";"1.545874";"338.208333";"0.527225";"0";"0.000000"
"8.166667";"78.586372";"0.095029";"0.485400";"87.166667";"0.169626";"0";"0.000000"
"24.583333";"3.936078";"0.553770";"1.275752";"278.333333";"0.467566";"0";"0.000000"
"31.958333";"1.911043";"0.702668";"1.358935";"319.458333";"0.492424";"0";"0.000000"
"18.583333";"14.401051";"0.318356";"1.061284";"177.833333";"0.277699";"0";"0.000000"
"43.125000";"0.833988";"0.811051";"1.557689";"338.208333";"0.524029";"0";"0.000000"
"36.208333";"1.835390";"0.775382";"1.575511";"325.791667";"0.462713";"0";"0.000000"
"27.750000";"3.743810";"0.593768";"1.354506";"283.125000";"0.421993";"0";"0.000000"
"22.833333";"8.978531";"0.432974";"1.203410";"229.583333";"0.343158";"0";"0.000000"
"20.166667";"9.075070";"0.406621";"1.136361";"215.708333";"0.342803";"0";"0.000000"
"23.625000";"4.905716";"0.507206";"1.252414";"264.000000";"0.442235";"0";"0.000000"
"35.583333";"1.518293";"0.747570";"1.463004";"330.166667";"0.491596";"0";"0.000000"
"30.833333";"2.319656";"0.683697";"1.434404";"309.375000";"0.465554";"0";"0.200000"
"31.541667";"2.177639";"0.690832";"1.393732";"317.083333";"0.470881";"0";"0.000000"
"5.625000";"120.055135";"0.065431";"0.352164";"57.666667";"0.107008";"0";"0.000000"
"40.958333";"0.866595";"0.807445";"1.520464";"337.791667";"0.534564";"0";"0.150000"
"26.333333";"3.604104";"0.600781";"1.329568";"285.375000";"0.478338";"0";"0.000000"
"21.458333";"7.747186";"0.475752";"1.201449";"229.916667";"0.352746";"0";"0.000000"
"25.458333";"6.316336";"0.498247";"1.291146";"255.166667";"0.373816";"0";"0.000000"
"43.125000";"0.759679";"0.813131";"1.538280";"338.208333";"0.531487";"0";"0.170000"
"18.708333";"10.584377";"0.375554";"1.105172";"215.833333";"0.366122";"0";"0.000000"
"32.291667";"1.922432";"0.702785";"1.374905";"319.458333";"0.487926";"0";"0.000000"
"10.041667";"40.241456";"0.164929";"0.667977";"110.791667";"0.181818";"0";"0.000000"
"39.291667";"1.441161";"0.813072";"1.625215";"329.125000";"0.475142";"0";"0.000000"
"25.208333";"5.500193";"0.560401";"1.293481";"270.250000";"0.406250";"0";"0.000000"
"22.291667";"6.824070";"0.475485";"1.247033";"248.625000";"0.395715";"0";"0.000000"
"27.583333";"2.998968";"0.626293";"1.350003";"289.875000";"0.483191";"0";"0.000000"
"15.708333";"21.769684";"0.263835";"0.956495";"148.583333";"0.214134";"0";"0.000000"
"0.083333";"350.254261";"0.000000";"0.000707";"0.166667";"0.000710";"0";"0.300000"
"14.750000";"17.738519";"0.309803";"0.966751";"174.708333";"0.271544";"0";"0.000000"
"14.333333";"19.929092";"0.265118";"0.905919";"160.791667";"0.262784";"0";"0.000000"
"30.958333";"2.086616";"0.650209";"1.329762";"318.333333";"0.498580";"0";"0.160000"
"28.125000";"1.559405";"0.697161";"1.304361";"318.958333";"0.537050";"0";"0.080000"
"39.250000";"1.415249";"0.809508";"1.617115";"328.916667";"0.476444";"0";"0.000000"
"38.875000";"1.100428";"0.808007";"1.492370";"342.875000";"0.537997";"0";"0.220000"
"0.500000";"339.570224";"0.000000";"0.008676";"2.583333";"0.008759";"0";"0.120000"
"28.291667";"1.597528";"0.643480";"1.237264";"306.166667";"0.546165";"0";"0.190000"
"35.791667";"1.641730";"0.801469";"1.541241";"332.625000";"0.488163";"0";"0.210000"
"34.000000";"1.759827";"0.720862";"1.439937";"323.166667";"0.480942";"0";"0.000000"
"31.500000";"1.918594";"0.683229";"1.330001";"325.416667";"0.512192";"0";"0.000000"
"37.083333";"0.986955";"0.802171";"1.444442";"342.291667";"0.549953";"1";"0.210000"
"16.583333";"15.746846";"0.322372";"0.982830";"182.916667";"0.294744";"0";"0.000000"
"39.416667";"1.116499";"0.812500";"1.486280";"343.500000";"0.544863";"0";"0.000000"
"39.750000";"1.119461";"0.785757";"1.522345";"326.125000";"0.506747";"0";"0.210000"
"19.333333";"11.358418";"0.380896";"1.107026";"202.458333";"0.319247";"0";"0.000000"
"0.291667";"348.855202";"0.000000";"0.002123";"0.458333";"0.002131";"0";"0.000000"
"2.125000";"204.089145";"0.015921";"0.100090";"16.708333";"0.034920";"0";"0.000000"
"36.208333";"1.848582";"0.771569";"1.570875";"325.791667";"0.459991";"0";"0.000000"
"0.291667";"346.143732";"0.000000";"0.004693";"1.375000";"0.004735";"0";"0.120000"
"21.125000";"8.913608";"0.426548";"1.207398";"228.583333";"0.357955";"0";"0.000000"
"37.791667";"1.363901";"0.806099";"1.608065";"338.583333";"0.477865";"0";"0.000000"
"2.375000";"198.271433";"0.022271";"0.125937";"21.125000";"0.041430";"0";"0.000000"
"0.791667";"311.658714";"0.001450";"0.018633";"3.791667";"0.010890";"0";"0.000000"
"19.666667";"10.981618";"0.381792";"1.117134";"202.458333";"0.318063";"0";"0.000000"
"0.916667";"277.481445";"0.003613";"0.029403";"4.416667";"0.010535";"0";"0.060000"
"38.500000";"1.344228";"0.783717";"1.553236";"322.000000";"0.490767";"0";"0.000000"
"39.083333";"1.409001";"0.806125";"1.626330";"340.375000";"0.485085";"0";"0.000000"
"37.458333";"1.332703";"0.789062";"1.495853";"334.125000";"0.503078";"0";"0.190000"
"30.333333";"1.980352";"0.664522";"1.186341";"331.541667";"0.552794";"1";"0.690000"
"38.041667";"1.762866";"0.781336";"1.602556";"326.208333";"0.466383";"0";"0.000000"
"38.291667";"1.504694";"0.812326";"1.633308";"331.625000";"0.470170";"0";"0.000000"
"39.791667";"1.129120";"0.803359";"1.568196";"341.458333";"0.514441";"0";"0.000000"
"19.500000";"11.007794";"0.378325";"1.106219";"202.458333";"0.321496";"0";"0.000000"
"26.541667";"4.449573";"0.578767";"1.292756";"284.416667";"0.431108";"0";"0.000000"
"37.375000";"1.866837";"0.785066";"1.577847";"325.291667";"0.470999";"0";"0.000000"
"38.125000";"1.162547";"0.803384";"1.530790";"341.541667";"0.518584";"0";"0.000000"
"28.791667";"2.760883";"0.643631";"1.349167";"302.000000";"0.454782";"0";"0.000000"
"10.791667";"43.739251";"0.161287";"0.672156";"109.583333";"0.178859";"0";"0.000000"
"0.380952";"341.228822";"0.000000";"0.008282";"2.571429";"0.008387";"0";"0.100000"
"18.375000";"12.598740";"0.364595";"1.062415";"196.166667";"0.311198";"0";"0.000000"
"2.083333";"243.770863";"0.007678";"0.067972";"12.000000";"0.029474";"0";"0.000000"
"1.791667";"240.812189";"0.009845";"0.067174";"10.583333";"0.022846";"0";"0.000000"
"6.208333";"118.914051";"0.064265";"0.363131";"62.458333";"0.122751";"0";"0.000000"
"19.666667";"10.194545";"0.392916";"1.135139";"206.000000";"0.317708";"0";"0.000000"
"38.250000";"1.092098";"0.810720";"1.516263";"344.291667";"0.527462";"0";"0.210000"
"10.041667";"51.580227";"0.149645";"0.635641";"103.500000";"0.169508";"0";"0.000000"
"28.250000";"3.501034";"0.615349";"1.348082";"299.833333";"0.445076";"0";"0.000000"
"21.666667";"7.823177";"0.456969";"1.233002";"241.583333";"0.377841";"0";"0.000000"
"35.833333";"1.581630";"0.758382";"1.493717";"331.041667";"0.481652";"1";"0.180000"
"30.708333";"2.255975";"0.662291";"1.347472";"305.041667";"0.471473";"0";"0.000000"
"28.083333";"2.498787";"0.687351";"1.351582";"305.250000";"0.490649";"0";"0.000000"
"35.958333";"2.129601";"0.800224";"1.659710";"333.791667";"0.436553";"0";"0.000000"
"36.625000";"1.959064";"0.800248";"1.661354";"333.791667";"0.443655";"0";"0.000000"
"37.625000";"1.333789";"0.808892";"1.581990";"338.666667";"0.486742";"0";"0.000000"
"40.875000";"1.084597";"0.806947";"1.591323";"340.500000";"0.506155";"0";"0.000000"
"4.291667";"160.085314";"0.040572";"0.226373";"35.375000";"0.064867";"0";"0.000000"
"38.208333";"1.469059";"0.809124";"1.604168";"331.750000";"0.480350";"0";"0.000000"
"2.333333";"233.992147";"0.009181";"0.080011";"14.166667";"0.034209";"0";"0.000000"
"37.208333";"1.817075";"0.780358";"1.540443";"326.333333";"0.479403";"0";"0.000000"
"12.375000";"33.084407";"0.200632";"0.767778";"131.375000";"0.212831";"0";"0.000000"
"37.166667";"2.093790";"0.781057";"1.642927";"325.458333";"0.443655";"0";"0.000000"
"23.666667";"6.791660";"0.519192";"1.241395";"248.333333";"0.378788";"0";"0.000000"
"4.416667";"161.483743";"0.035166";"0.225498";"41.208333";"0.087831";"0";"0.000000"
"12.041667";"34.310387";"0.171628";"0.714244";"119.291667";"0.202060";"0";"0.000000"
"2.375000";"218.740242";"0.020959";"0.133811";"23.541667";"0.049834";"0";"0.000000"
"20.083333";"9.116832";"0.414706";"1.149888";"224.958333";"0.376302";"0";"0.000000"
"31.625000";"1.437715";"0.692664";"1.232145";"328.083333";"0.572088";"0";"0.640000"
"14.041667";"18.803623";"0.264305";"0.914403";"161.541667";"0.264323";"0";"0.000000"
"28.333333";"2.699997";"0.626420";"1.323199";"291.625000";"0.496212";"0";"0.000000"
"16.875000";"13.853451";"0.330023";"1.051212";"191.083333";"0.312855";"0";"0.000000"
"30.708333";"2.277205";"0.659167";"1.353236";"305.041667";"0.468632";"0";"0.000000"
"42.166667";"0.865723";"0.813630";"1.541484";"337.291667";"0.533381";"0";"0.130000"
"40.458333";"1.128899";"0.786675";"1.539623";"326.125000";"0.504025";"0";"0.000000"
"3.250000";"180.785212";"0.028070";"0.177121";"29.375000";"0.059541";"0";"0.000000"
"12.583333";"32.597412";"0.178509";"0.735132";"123.750000";"0.212476";"0";"0.000000"
"25.208333";"5.498823";"0.560028";"1.291459";"270.250000";"0.406842";"0";"0.000000"
"20.583333";"8.395889";"0.418559";"1.141961";"228.625000";"0.391335";"0";"0.000000"
"30.083333";"2.295192";"0.650292";"1.324884";"315.375000";"0.489820";"0";"0.000000"
"38.666667";"0.991713";"0.808333";"1.475121";"344.291667";"0.543679";"0";"0.000000"
"41.250000";"0.877063";"0.807632";"1.537858";"337.291667";"0.530421";"0";"0.150000"
"7.333333";"88.341894";"0.081299";"0.432709";"78.000000";"0.153764";"0";"0.000000"
"17.666667";"16.396942";"0.293437";"1.003719";"168.166667";"0.257457";"0";"0.000000"
"9.458333";"62.215581";"0.136958";"0.597416";"97.333333";"0.161577";"0";"0.000000"
"0.750000";"327.368741";"0.000606";"0.014106";"3.416667";"0.011127";"0";"0.090000"
"26.958333";"4.964223";"0.537367";"1.313883";"265.916667";"0.398556";"0";"0.000000"
"39.541667";"1.184188";"0.804992";"1.595520";"340.333333";"0.502249";"0";"0.160000"
"21.833333";"7.640662";"0.453151";"1.232151";"241.583333";"0.379143";"0";"0.000000"
"13.666667";"25.366777";"0.225493";"0.835768";"143.625000";"0.232126";"0";"0.000000"
"30.833333";"2.168476";"0.694480";"1.372652";"305.000000";"0.501539";"0";"0.000000"
"39.041667";"1.355243";"0.772836";"1.569536";"323.208333";"0.480232";"0";"0.000000"
"2.291667";"217.053822";"0.022572";"0.134696";"22.875000";"0.046283";"0";"0.000000"
"32.166667";"1.956769";"0.687143";"1.356021";"325.500000";"0.506984";"0";"0.000000"
"23.875000";"4.243695";"0.536499";"1.268466";"272.333333";"0.455137";"0";"0.000000"
"21.333333";"7.848402";"0.473145";"1.190238";"229.916667";"0.356179";"0";"0.000000"
"28.250000";"2.630962";"0.683676";"1.367455";"306.291667";"0.484138";"0";"0.000000"
"29.666667";"2.451656";"0.644825";"1.314200";"315.375000";"0.490057";"0";"0.000000"
"27.750000";"3.484976";"0.617448";"1.350119";"291.208333";"0.429569";"0";"0.000000"
"29.750000";"2.965436";"0.627792";"1.348006";"309.500000";"0.465791";"0";"0.000000"
"35.750000";"1.525536";"0.752332";"1.493796";"331.291667";"0.480705";"0";"0.000000"
"41.625000";"0.844858";"0.808675";"1.527218";"337.375000";"0.534328";"0";"0.000000"
"26.208333";"2.929109";"0.639037";"1.244986";"303.541667";"0.511600";"0";"0.070000"
"35.583333";"2.000496";"0.800284";"1.654076";"343.500000";"0.446023";"0";"0.000000"
"0.291667";"346.509766";"0.000000";"0.002938";"0.750000";"0.002959";"0";"0.000000"
"23.041667";"8.428755";"0.454411";"1.215031";"238.458333";"0.352983";"0";"0.000000"
"39.125000";"1.003757";"0.801776";"1.491838";"344.291667";"0.538707";"0";"0.190000"
"29.541667";"1.505985";"0.683813";"1.211035";"325.250000";"0.578717";"1";"0.720000"
"41.666667";"0.890466";"0.812204";"1.556552";"338.208333";"0.522846";"0";"0.240000"
"30.000000";"1.927256";"0.691187";"1.314941";"315.250000";"0.515507";"0";"0.120000"
"37.375000";"1.786243";"0.788638";"1.564913";"325.958333";"0.477154";"0";"0.000000"
"39.291667";"1.442417";"0.813160";"1.626082";"329.125000";"0.474905";"0";"0.000000"
"18.791667";"10.651973";"0.370351";"1.100809";"213.000000";"0.360440";"0";"0.000000"
"37.291667";"1.809615";"0.778779";"1.544185";"326.375000";"0.479877";"0";"0.190000"
"32.250000";"1.952749";"0.687969";"1.359564";"325.500000";"0.505563";"0";"0.000000"
"30.583333";"2.168203";"0.693967";"1.369035";"304.416667";"0.503314";"0";"0.000000"
"29.458333";"1.894003";"0.695927";"1.292628";"332.833333";"0.535038";"0";"0.070000"
"6.875000";"87.740915";"0.084581";"0.422998";"73.666667";"0.137311";"0";"0.000000"
"16.833333";"12.777397";"0.339519";"1.045079";"199.375000";"0.334872";"0";"0.000000"
"26.208333";"4.885440";"0.585032";"1.318471";"275.833333";"0.417732";"0";"0.000000"
"0.750000";"296.717596";"0.002665";"0.024438";"4.500000";"0.011719";"0";"0.070000"
"29.666667";"3.036057";"0.624754";"1.346425";"306.125000";"0.463305";"0";"0.000000"
"31.250000";"1.368021";"0.697865";"1.264550";"325.375000";"0.554688";"0";"0.100000"
"32.458333";"1.985455";"0.709405";"1.383829";"318.875000";"0.482836";"0";"0.000000"
"24.041667";"4.134506";"0.627883";"1.283219";"285.291667";"0.461056";"0";"0.000000"
"39.791667";"1.170354";"0.788771";"1.549165";"326.083333";"0.498224";"0";"0.000000"
"0.083333";"350.719549";"0.000000";"0.000236";"0.000000";"0.000237";"0";"0.100000"
"31.041667";"2.398588";"0.697798";"1.350408";"320.958333";"0.493371";"0";"0.210000"
"27.833333";"2.827885";"0.629303";"1.328449";"291.375000";"0.492306";"0";"0.000000"
"40.291667";"1.153736";"0.787075";"1.551289";"326.125000";"0.499053";"0";"0.140000"
"38.000000";"1.617304";"0.788699";"1.605449";"328.291667";"0.465080";"0";"0.000000"
"23.666667";"5.321431";"0.564922";"1.287197";"267.166667";"0.420810";"0";"0.000000"
"41.500000";"0.773333";"0.807363";"1.500926";"337.375000";"0.546520";"0";"0.280000"
"16.708333";"14.925765";"0.310481";"1.007201";"184.000000";"0.298295";"0";"0.000000"
"27.875000";"3.604494";"0.604658";"1.346471";"297.833333";"0.440696";"0";"0.000000"
"10.916667";"39.975377";"0.158447";"0.666985";"114.583333";"0.200639";"0";"0.000000"
"37.666667";"1.065310";"0.812042";"1.503200";"343.541667";"0.533499";"0";"0.000000"
"23.166667";"8.713238";"0.445006";"1.221379";"232.500000";"0.343987";"0";"0.000000"
"2.000000";"252.135953";"0.007554";"0.064582";"11.000000";"0.026752";"0";"0.000000"
"13.166667";"24.226557";"0.217478";"0.814969";"144.791667";"0.250237";"0";"0.000000"
"30.583333";"2.202775";"0.693840";"1.372708";"304.166667";"0.501184";"0";"0.000000"
"8.333333";"65.296690";"0.141114";"0.580946";"92.708333";"0.144295";"0";"0.000000"
"7.166667";"86.576917";"0.080587";"0.421090";"75.541667";"0.147254";"0";"0.000000"
"21.083333";"10.112215";"0.423764";"1.190106";"219.125000";"0.312737";"0";"0.000000"
"2.416667";"220.036181";"0.009962";"0.085290";"15.083333";"0.036103";"0";"0.000000"
"25.916667";"5.881691";"0.505407";"1.296524";"257.875000";"0.379616";"0";"0.000000"
"18.666667";"13.917199";"0.321124";"1.069526";"176.791667";"0.270123";"0";"0.000000"
"29.333333";"3.148870";"0.626551";"1.358390";"301.791667";"0.453717";"0";"0.000000"
"2.375000";"216.603234";"0.021925";"0.137146";"23.541667";"0.048887";"0";"0.000000"
"38.041667";"1.845629";"0.786772";"1.626271";"326.875000";"0.457978";"0";"0.000000"
"8.083333";"63.446616";"0.108677";"0.489680";"83.041667";"0.145123";"0";"0.000000"
"41.083333";"0.860413";"0.807879";"1.530512";"338.208333";"0.531960";"0";"0.130000"
"36.833333";"1.625406";"0.768623";"1.536540";"334.166667";"0.475734";"0";"0.000000"
"0.083333";"348.031694";"0.000000";"0.001524";"0.458333";"0.001539";"0";"0.240000"
"7.083333";"79.025743";"0.075471";"0.387204";"60.250000";"0.106534";"0";"0.000000"
"8.125000";"54.528046";"0.120677";"0.538971";"88.416667";"0.150213";"0";"0.000000"
"19.833333";"9.896911";"0.400377";"1.133372";"212.208333";"0.333097";"0";"0.000000"
"36.875000";"1.513651";"0.782713";"1.495121";"334.166667";"0.493490";"0";"0.160000"
"0.500000";"335.599343";"0.000843";"0.013626";"3.291667";"0.009706";"0";"0.480000"
"13.333333";"21.124319";"0.246246";"0.871391";"151.958333";"0.247988";"0";"0.000000"
"27.625000";"3.752153";"0.606642";"1.334211";"297.208333";"0.437263";"0";"0.000000"
"26.500000";"4.556219";"0.544823";"1.315589";"268.750000";"0.405895";"0";"0.000000"
"22.000000";"6.896758";"0.462046";"1.240748";"244.291667";"0.387074";"0";"0.000000"
"7.208333";"62.803343";"0.102356";"0.484915";"79.416667";"0.139796";"0";"0.000000"
"29.208333";"1.898701";"0.693622";"1.284836";"332.833333";"0.537287";"0";"0.090000"
"11.291667";"35.075427";"0.170962";"0.703375";"114.250000";"0.185369";"0";"0.000000"
"43.708333";"1.034098";"0.814274";"1.623928";"336.041667";"0.499527";"0";"0.330000"
"20.250000";"10.427391";"0.407882";"1.176437";"216.916667";"0.329427";"0";"0.000000"
"37.166667";"1.743641";"0.787199";"1.612449";"328.166667";"0.457623";"0";"0.190000"
"29.833333";"2.752850";"0.627705";"1.337718";"314.291667";"0.472893";"0";"0.000000"
"39.125000";"1.277150";"0.790989";"1.544903";"322.291667";"0.497277";"0";"0.000000"
"22.125000";"6.932140";"0.468449";"1.239708";"245.541667";"0.389796";"0";"0.000000"
"28.708333";"2.311437";"0.691035";"1.312473";"308.375000";"0.512666";"1";"0.510000"
"39.083333";"1.522452";"0.812244";"1.641007";"328.916667";"0.467093";"0";"0.000000"
"19.666667";"12.697608";"0.344127";"1.103703";"187.041667";"0.289299";"0";"0.000000"
"27.750000";"3.585187";"0.592187";"1.332107";"284.625000";"0.431581";"0";"0.000000"
"32.791667";"1.789744";"0.712894";"1.391525";"322.750000";"0.490767";"0";"0.150000"
"13.916667";"23.773819";"0.237779";"0.856997";"150.666667";"0.244200";"0";"0.000000"
"9.458333";"62.596475";"0.155600";"0.636825";"98.875000";"0.150213";"0";"0.000000"
"14.000000";"27.051663";"0.207806";"0.818112";"137.625000";"0.233073";"0";"0.000000"
"43.875000";"0.969215";"0.818754";"1.626020";"336.041667";"0.501776";"1";"0.140000"
"20.958333";"9.227149";"0.421587";"1.191767";"226.000000";"0.352983";"0";"0.000000"
"37.208333";"1.970524";"0.771921";"1.598760";"325.583333";"0.457386";"0";"0.000000"
"1.625000";"274.119577";"0.009875";"0.076618";"14.250000";"0.033381";"0";"0.000000"
"6.166667";"98.806607";"0.072295";"0.363129";"57.041667";"0.099550";"0";"0.000000"
"3.083333";"191.209750";"0.015516";"0.120393";"20.666667";"0.046757";"0";"0.000000"
"37.166667";"1.861613";"0.784016";"1.571213";"325.250000";"0.472420";"0";"0.000000"
"36.083333";"1.589751";"0.758135";"1.491784";"331.041667";"0.482363";"0";"0.190000"
"32.041667";"1.914854";"0.703387";"1.363651";"319.458333";"0.491241";"0";"0.000000"
"14.666667";"18.389694";"0.290773";"0.945138";"169.041667";"0.270123";"0";"0.000000"
"29.833333";"2.443693";"0.653386";"1.353619";"304.375000";"0.462831";"0";"0.000000"
"18.000000";"15.447739";"0.299146";"1.022441";"172.791667";"0.270833";"0";"0.000000"
"32.458333";"2.022842";"0.710506";"1.388959";"318.875000";"0.480350";"0";"0.000000"
"8.750000";"51.062508";"0.144231";"0.603098";"100.416667";"0.167495";"0";"0.000000"
"19.833333";"9.851235";"0.385968";"1.119243";"206.333333";"0.325876";"0";"0.000000"
"30.083333";"2.357227";"0.648806";"1.349148";"304.041667";"0.463305";"0";"0.000000"
"7.333333";"79.901445";"0.120768";"0.513652";"81.708333";"0.129143";"0";"0.000000"
"39.333333";"1.285871";"0.806299";"1.618113";"340.375000";"0.491241";"0";"0.200000"
"1.958333";"241.053219";"0.015477";"0.104977";"18.791667";"0.040956";"0";"0.000000"
"35.666667";"1.610424";"0.748564";"1.494105";"330.166667";"0.480705";"0";"0.150000"
"29.916667";"1.980537";"0.687910";"1.319176";"315.250000";"0.511482";"0";"0.000000"
"29.125000";"2.680624";"0.689285";"1.340389";"314.208333";"0.487098";"0";"0.210000"
"38.166667";"1.023447";"0.809270";"1.482604";"344.291667";"0.538234";"0";"0.000000"
"37.250000";"1.645288";"0.778933";"1.515632";"327.375000";"0.491832";"0";"0.000000"
"4.666667";"124.294044";"0.042851";"0.236283";"36.041667";"0.064631";"0";"0.000000"
"4.000000";"129.424731";"0.048120";"0.259674";"43.083333";"0.080848";"0";"0.000000"
"40.083333";"1.201845";"0.785762";"1.557589";"326.083333";"0.495384";"0";"0.000000"
"16.541667";"14.900405";"0.312694";"1.012082";"184.291667";"0.296757";"0";"0.000000"
"35.500000";"1.528740";"0.747072";"1.467115";"331.208333";"0.490767";"0";"0.000000"
"22.083333";"6.965097";"0.467136";"1.245555";"243.958333";"0.382576";"0";"0.000000"
"40.708333";"1.094868";"0.803623";"1.599396";"340.083333";"0.502841";"0";"0.000000"
"36.416667";"1.655440";"0.770451";"1.548775";"334.000000";"0.471117";"0";"0.000000"
"41.250000";"0.930167";"0.808881";"1.541947";"337.291667";"0.530421";"0";"0.000000"
"29.875000";"2.536580";"0.623410";"1.314872";"314.750000";"0.480232";"0";"0.000000"
"12.000000";"34.652922";"0.197576";"0.761424";"120.291667";"0.178859";"0";"0.000000"
"27.583333";"2.923479";"0.625015";"1.343834";"290.291667";"0.486506";"0";"0.000000"
"36.791667";"1.613689";"0.775011";"1.534448";"334.000000";"0.474550";"0";"0.000000"
"38.833333";"1.378736";"0.801635";"1.597041";"329.500000";"0.480705";"0";"0.000000"
"2.041667";"239.627697";"0.014997";"0.104311";"19.041667";"0.042140";"0";"0.000000"
"37.708333";"1.755513";"0.779429";"1.541158";"326.375000";"0.482126";"0";"0.000000"
"0.250000";"346.041903";"0.000000";"0.003291";"0.916667";"0.003314";"0";"0.240000"
"23.750000";"5.295443";"0.565354";"1.290089";"267.166667";"0.420099";"0";"0.000000"
"16.208333";"15.142171";"0.303128";"1.007928";"181.916667";"0.303030";"0";"0.000000"
"37.708333";"1.738041";"0.779204";"1.539555";"326.375000";"0.482836";"0";"0.000000"
"24.875000";"6.428259";"0.495748";"1.284469";"254.750000";"0.372396";"0";"0.000000"
"36.500000";"1.781859";"0.785507";"1.596680";"330.041667";"0.458452";"0";"0.000000"
"37.208333";"2.148357";"0.774704";"1.619763";"325.583333";"0.449692";"0";"0.000000"
"39.916667";"1.015165";"0.802386";"1.534238";"335.541667";"0.518229";"0";"0.000000"
"38.250000";"1.007834";"0.808076";"1.474737";"344.291667";"0.541075";"0";"0.000000"
"15.000000";"17.449261";"0.306336";"0.959741";"175.708333";"0.280185";"0";"0.000000"
"22.375000";"6.818604";"0.475097";"1.245664";"248.625000";"0.396188";"0";"0.000000"
"35.875000";"1.793256";"0.803344";"1.621609";"342.166667";"0.467211";"0";"0.000000"
"27.791667";"1.568213";"0.698076";"1.289384";"320.333333";"0.540720";"0";"0.100000"
"37.500000";"1.475781";"0.802301";"1.582442";"339.000000";"0.483073";"0";"0.000000"
"36.416667";"1.689896";"0.800088";"1.557297";"332.625000";"0.480942";"0";"0.000000"
"23.375000";"4.586826";"0.628212";"1.283094";"284.333333";"0.456795";"0";"0.000000"
"31.250000";"2.291663";"0.684773";"1.429551";"309.375000";"0.467566";"0";"0.180000"
"20.416667";"9.061544";"0.425040";"1.161732";"217.041667";"0.339962";"0";"0.000000"
"16.583333";"15.868121";"0.322173";"0.981974";"182.916667";"0.294981";"0";"0.000000"
"37.958333";"1.332573";"0.803605";"1.557067";"339.166667";"0.495028";"0";"0.000000"
"10.458333";"41.000365";"0.163249";"0.671230";"113.416667";"0.192353";"0";"0.000000"
"43.875000";"0.997956";"0.811220";"1.626439";"337.916667";"0.500237";"0";"0.130000"
"11.000000";"38.537793";"0.162465";"0.651144";"104.583333";"0.163589";"0";"0.000000"
"3.708333";"140.913685";"0.058097";"0.265178";"41.375000";"0.066051";"0";"0.000000"
"17.458333";"17.349409";"0.283615";"0.990709";"163.666667";"0.251539";"0";"0.000000"
"5.166667";"114.740704";"0.055909";"0.281138";"44.041667";"0.075876";"0";"0.000000"
"31.041667";"2.183786";"0.704671";"1.368275";"320.666667";"0.482955";"0";"0.000000"
"22.750000";"6.067590";"0.492128";"1.203779";"247.166667";"0.412405";"0";"0.000000"
"37.125000";"1.458434";"0.800324";"1.617956";"344.583333";"0.473248";"0";"0.310000"
"30.875000";"2.256842";"0.705933";"1.382602";"320.500000";"0.476326";"0";"0.000000"
"36.166667";"1.559342";"0.757742";"1.496361";"331.458333";"0.481771";"0";"0.000000"
"11.166667";"38.336278";"0.164150";"0.664035";"108.583333";"0.175071";"0";"0.000000"
"35.791667";"1.663734";"0.792844";"1.527786";"332.625000";"0.488281";"0";"0.000000"
"1.875000";"249.705537";"0.012402";"0.091543";"16.666667";"0.037879";"0";"0.000000"
"15.458333";"19.363055";"0.288893";"0.965206";"169.500000";"0.264323";"0";"0.000000"
"32.041667";"1.977039";"0.704132";"1.397582";"319.458333";"0.479995";"0";"0.000000"
"26.291667";"4.703458";"0.584371";"1.308838";"275.833333";"0.422822";"0";"0.000000"
