entropy, bfr, shf, used, blocked, ratio
29.186047, 0.702407 , 1.597821 , 0.342297 , 0 , 0.00
29.232558, 0.701998 , 1.596119 , 0.343288 , 0 , 0.00
29.279070, 0.701941 , 1.595601 , 0.343420 , 0 , 0.00
29.232558, 0.702930 , 1.603313 , 0.339323 , 0 , 0.00
29.232558, 0.702617 , 1.601519 , 0.340513 , 0 , 0.00
29.232558, 0.702372 , 1.600295 , 0.341041 , 0 , 0.00
29.279070, 0.701563 , 1.598059 , 0.342891 , 0 , 0.00
29.279070, 0.701488 , 1.597992 , 0.343023 , 0 , 0.00
29.279070, 0.701487 , 1.597588 , 0.343221 , 0 , 0.00
29.279070, 0.701045 , 1.594466 , 0.344212 , 0 , 0.00
29.302326, 0.700873 , 1.592674 , 0.344741 , 0 , 0.00
29.302326, 0.700740 , 1.592204 , 0.345137 , 0 , 0.00
29.302326, 0.700669 , 1.591805 , 0.345270 , 0 , 0.00
29.395349, 0.700054 , 1.596385 , 0.342627 , 0 , 0.00
29.534884, 0.705335 , 1.600382 , 0.343948 , 0 , 0.00
29.534884, 0.705247 , 1.600528 , 0.344609 , 0 , 0.00
29.511628, 0.705135 , 1.599344 , 0.344873 , 0 , 0.00
29.534884, 0.707793 , 1.608845 , 0.341636 , 0 , 0.00
29.488372, 0.707738 , 1.608297 , 0.341768 , 0 , 0.00
29.581395, 0.707109 , 1.606387 , 0.343089 , 0 , 0.00
29.581395, 0.707003 , 1.605699 , 0.343288 , 0 , 0.00
29.534884, 0.702828 , 1.608479 , 0.340909 , 0 , 0.00
29.627907, 0.708532 , 1.608134 , 0.343684 , 0 , 0.00
29.581395, 0.708389 , 1.607136 , 0.343948 , 0 , 0.00
29.511628, 0.709548 , 1.616143 , 0.340975 , 0 , 0.00
29.511628, 0.708832 , 1.612006 , 0.342561 , 0 , 0.00
29.348837, 0.710389 , 1.623019 , 0.337804 , 0 , 0.00
29.348837, 0.710117 , 1.621850 , 0.338200 , 0 , 0.00
29.348837, 0.709675 , 1.619001 , 0.338993 , 0 , 0.00
29.302326, 0.709760 , 1.618238 , 0.339257 , 0 , 0.00
29.325581, 0.709670 , 1.617421 , 0.339522 , 0 , 0.00
29.372093, 0.711058 , 1.623347 , 0.336020 , 0 , 0.00
29.372093, 0.710838 , 1.621854 , 0.336681 , 0 , 0.00
29.372093, 0.710751 , 1.621288 , 0.336879 , 0 , 0.00
29.325581, 0.711989 , 1.625082 , 0.333840 , 0 , 0.00
29.372093, 0.711908 , 1.624992 , 0.334104 , 0 , 0.00
29.372093, 0.711062 , 1.619603 , 0.336218 , 0 , 0.00
29.372093, 0.710636 , 1.616241 , 0.337804 , 0 , 0.00
29.372093, 0.710514 , 1.615204 , 0.338200 , 0 , 0.00
29.465116, 0.711305 , 1.621580 , 0.335822 , 0 , 0.00
29.511628, 0.711362 , 1.619565 , 0.337011 , 0 , 0.00
29.465116, 0.710955 , 1.615932 , 0.338068 , 0 , 0.00
29.511628, 0.711821 , 1.620194 , 0.336416 , 0 , 0.00
29.511628, 0.711115 , 1.614967 , 0.338068 , 0 , 0.00
29.511628, 0.722037 , 1.634956 , 0.335492 , 0 , 0.00
29.511628, 0.721764 , 1.632966 , 0.336284 , 0 , 0.00
29.511628, 0.721463 , 1.631598 , 0.336813 , 0 , 0.00
29.511628, 0.721043 , 1.628827 , 0.337738 , 0 , 0.00
29.511628, 0.720892 , 1.628242 , 0.338134 , 0 , 0.00
29.511628, 0.721400 , 1.630733 , 0.337077 , 0 , 0.00
29.511628, 0.721322 , 1.630138 , 0.337275 , 0 , 0.00
29.511628, 0.720937 , 1.626290 , 0.338663 , 0 , 0.00
29.511628, 0.720162 , 1.622934 , 0.340050 , 0 , 0.00
29.604651, 0.721310 , 1.628745 , 0.337870 , 0 , 0.00
29.558140, 0.721230 , 1.628062 , 0.338002 , 0 , 0.00
29.558140, 0.721187 , 1.627729 , 0.338134 , 0 , 0.00
29.418605, 0.720520 , 1.624085 , 0.338531 , 0 , 0.00
29.465116, 0.720358 , 1.623161 , 0.338927 , 0 , 0.00
29.465116, 0.720053 , 1.620994 , 0.339522 , 0 , 0.00
29.465116, 0.719747 , 1.619202 , 0.340050 , 0 , 0.00
29.465116, 0.719541 , 1.617827 , 0.340579 , 0 , 0.00
29.558140, 0.719111 , 1.616891 , 0.341768 , 0 , 0.00
29.511628, 0.718984 , 1.615946 , 0.341966 , 0 , 0.00
29.511628, 0.719306 , 1.615834 , 0.342363 , 0 , 0.00
29.325581, 0.722683 , 1.625098 , 0.339984 , 0 , 0.00
29.372093, 0.722040 , 1.622668 , 0.341173 , 0 , 0.00
29.325581, 0.721899 , 1.621417 , 0.341570 , 0 , 0.00
29.325581, 0.721789 , 1.620399 , 0.341834 , 0 , 0.00
29.186047, 0.720182 , 1.623633 , 0.337408 , 0 , 0.00
29.186047, 0.719894 , 1.621509 , 0.338068 , 0 , 0.00
29.186047, 0.719580 , 1.618360 , 0.339125 , 0 , 0.00
29.209302, 0.719551 , 1.618245 , 0.339191 , 0 , 0.00
29.116279, 0.719171 , 1.614182 , 0.340248 , 0 , 0.00
29.255814, 0.720867 , 1.615438 , 0.341834 , 0 , 0.00
29.302326, 0.720785 , 1.617154 , 0.342098 , 0 , 0.00
29.860465, 0.723174 , 1.639258 , 0.336350 , 0 , 0.00
29.813953, 0.722743 , 1.636339 , 0.337540 , 0 , 0.00
29.860465, 0.722494 , 1.636377 , 0.338134 , 0 , 0.00
29.860465, 0.722442 , 1.636095 , 0.338266 , 0 , 0.00
29.883721, 0.722218 , 1.634521 , 0.338795 , 0 , 0.00
29.976744, 0.720349 , 1.634718 , 0.339125 , 0 , 0.00
30.116279, 0.721374 , 1.635527 , 0.341107 , 0 , 0.00
30.069767, 0.721099 , 1.633518 , 0.341702 , 0 , 0.00
30.069767, 0.721022 , 1.633159 , 0.341900 , 0 , 0.00
29.883721, 0.720666 , 1.629886 , 0.342693 , 0 , 0.00
29.674419, 0.710600 , 1.622747 , 0.338663 , 0 , 0.00
29.906977, 0.723830 , 1.628556 , 0.341438 , 0 , 0.00
29.953488, 0.722999 , 1.628133 , 0.343023 , 0 , 0.00
29.953488, 0.723315 , 1.626846 , 0.343684 , 0 , 0.00
29.395349, 0.718899 , 1.632638 , 0.337672 , 0 , 0.00
29.395349, 0.718124 , 1.631070 , 0.338465 , 0 , 0.00
29.395349, 0.718791 , 1.632079 , 0.338068 , 0 , 0.00
29.395349, 0.718652 , 1.630287 , 0.338597 , 0 , 0.00
29.395349, 0.718405 , 1.627833 , 0.339257 , 0 , 0.00
29.395349, 0.718051 , 1.625202 , 0.340248 , 0 , 0.00
29.348837, 0.717902 , 1.623717 , 0.340645 , 0 , 0.00
29.116279, 0.717363 , 1.617801 , 0.341966 , 0 , 0.00
29.116279, 0.717290 , 1.617444 , 0.342164 , 0 , 0.00
29.139535, 0.717345 , 1.617577 , 0.343023 , 0 , 0.00
29.186047, 0.717071 , 1.616757 , 0.343618 , 0 , 0.00
29.139535, 0.716884 , 1.614525 , 0.344212 , 0 , 0.00
29.139535, 0.717729 , 1.612034 , 0.345270 , 0 , 0.00
29.232558, 0.716342 , 1.621991 , 0.339456 , 0 , 0.00
29.255814, 0.716166 , 1.620378 , 0.339918 , 0 , 0.00
29.162791, 0.716487 , 1.626393 , 0.337474 , 0 , 0.00
29.209302, 0.716677 , 1.627252 , 0.338795 , 0 , 0.00
29.209302, 0.716710 , 1.627087 , 0.338927 , 0 , 0.00
29.279070, 0.716647 , 1.626291 , 0.339125 , 0 , 0.00
29.279070, 0.716104 , 1.623324 , 0.339918 , 0 , 0.00
29.279070, 0.715659 , 1.620544 , 0.340975 , 0 , 0.00
29.279070, 0.715628 , 1.620389 , 0.341041 , 0 , 0.00
29.000000, 0.716488 , 1.619600 , 0.339720 , 0 , 0.00
29.000000, 0.716376 , 1.618417 , 0.339984 , 0 , 0.00
29.046512, 0.716328 , 1.618011 , 0.340116 , 0 , 0.00
29.046512, 0.716156 , 1.617050 , 0.340513 , 0 , 0.00
28.767442, 0.714785 , 1.613156 , 0.339720 , 0 , 0.00
28.767442, 0.714274 , 1.609557 , 0.341107 , 0 , 0.00
28.767442, 0.713699 , 1.606049 , 0.342297 , 0 , 0.00
28.813953, 0.713638 , 1.605525 , 0.342495 , 0 , 0.00
28.860465, 0.712942 , 1.600515 , 0.344477 , 0 , 0.00
28.906977, 0.712518 , 1.598790 , 0.345270 , 0 , 0.00
29.000000, 0.711065 , 1.600111 , 0.342957 , 0 , 0.00
29.000000, 0.710621 , 1.598043 , 0.343882 , 0 , 0.00
29.139535, 0.709773 , 1.596970 , 0.345732 , 0 , 0.00
29.116279, 0.709758 , 1.596583 , 0.345798 , 0 , 0.00
29.255814, 0.708822 , 1.597173 , 0.346062 , 0 , 0.00
29.348837, 0.709931 , 1.591606 , 0.348837 , 0 , 0.00
29.348837, 0.709931 , 1.591606 , 0.348837 , 1 , 0.15
29.255814, 0.710408 , 1.591808 , 0.348110 , 0 , 0.14
29.255814, 0.710056 , 1.589276 , 0.348903 , 0 , 0.14
29.279070, 0.709921 , 1.588899 , 0.349234 , 0 , 0.15
29.279070, 0.709609 , 1.588136 , 0.349630 , 0 , 0.15
29.279070, 0.709413 , 1.586728 , 0.350092 , 0 , 0.15
29.279070, 0.711045 , 1.582828 , 0.352471 , 0 , 0.16
29.325581, 0.710603 , 1.580777 , 0.353264 , 0 , 0.15
29.325581, 0.709683 , 1.577265 , 0.354651 , 0 , 0.15
29.372093, 0.710338 , 1.589637 , 0.349630 , 0 , 0.17
29.372093, 0.710218 , 1.588985 , 0.349894 , 0 , 0.00
29.372093, 0.709869 , 1.587725 , 0.350687 , 0 , 0.00
29.372093, 0.709674 , 1.586666 , 0.351084 , 0 , 0.00
29.046512, 0.711735 , 1.600121 , 0.346987 , 0 , 0.00
29.093023, 0.714531 , 1.600261 , 0.348177 , 0 , 0.00
29.046512, 0.715165 , 1.597639 , 0.349234 , 0 , 0.00
29.046512, 0.715389 , 1.596303 , 0.350159 , 0 , 0.00
29.000000, 0.716949 , 1.607425 , 0.346128 , 0 , 0.00
29.000000, 0.716746 , 1.606265 , 0.346657 , 0 , 0.00
29.093023, 0.717303 , 1.604551 , 0.347978 , 0 , 0.00
29.139535, 0.717202 , 1.604007 , 0.348639 , 0 , 0.00
29.139535, 0.716879 , 1.602032 , 0.349432 , 0 , 0.00
29.186047, 0.716560 , 1.597034 , 0.351744 , 0 , 0.00
29.395349, 0.719153 , 1.607298 , 0.346525 , 0 , 0.00
29.534884, 0.718166 , 1.604562 , 0.349168 , 0 , 0.00
29.558140, 0.717814 , 1.600399 , 0.350753 , 0 , 0.00
29.604651, 0.717192 , 1.596634 , 0.352405 , 0 , 0.00
29.604651, 0.716632 , 1.595257 , 0.353396 , 0 , 0.00
29.604651, 0.716375 , 1.592804 , 0.354057 , 0 , 0.00
29.604651, 0.715996 , 1.590698 , 0.354982 , 0 , 0.00
29.627907, 0.716299 , 1.592278 , 0.354123 , 0 , 0.00
29.581395, 0.716536 , 1.590263 , 0.355048 , 0 , 0.00
29.441860, 0.716429 , 1.587680 , 0.355708 , 0 , 0.00
29.441860, 0.718851 , 1.608147 , 0.346195 , 0 , 0.00
29.395349, 0.719447 , 1.606393 , 0.346723 , 0 , 0.00
29.441860, 0.719407 , 1.606922 , 0.346855 , 0 , 0.00
29.441860, 0.719575 , 1.606170 , 0.347252 , 0 , 0.00
29.395349, 0.719793 , 1.604718 , 0.347780 , 0 , 0.00
29.534884, 0.721747 , 1.604841 , 0.348771 , 0 , 0.00
29.534884, 0.721322 , 1.601876 , 0.349762 , 0 , 0.00
29.534884, 0.721066 , 1.600021 , 0.350555 , 0 , 0.00
29.488372, 0.720661 , 1.598691 , 0.350951 , 0 , 0.00
29.488372, 0.720411 , 1.597900 , 0.351744 , 0 , 0.00
29.162791, 0.720942 , 1.607176 , 0.343420 , 0 , 0.00
29.162791, 0.720579 , 1.604624 , 0.344212 , 0 , 0.00
29.162791, 0.720393 , 1.602956 , 0.344741 , 0 , 0.00
29.162791, 0.720194 , 1.601513 , 0.345137 , 0 , 0.00
29.302326, 0.720872 , 1.603968 , 0.346723 , 0 , 0.00
29.302326, 0.720741 , 1.602839 , 0.347053 , 0 , 0.00
29.627907, 0.720979 , 1.610954 , 0.345732 , 0 , 0.00
29.627907, 0.719944 , 1.604882 , 0.347846 , 0 , 0.00
29.627907, 0.720528 , 1.602898 , 0.349432 , 0 , 0.00
29.767442, 0.724002 , 1.603867 , 0.352075 , 0 , 0.00
29.860465, 0.723937 , 1.600884 , 0.354717 , 0 , 0.00
29.860465, 0.723860 , 1.600661 , 0.354849 , 0 , 0.00
29.860465, 0.723921 , 1.600632 , 0.354915 , 0 , 0.00
29.860465, 0.723921 , 1.600632 , 0.354915 , 1 , 0.14
29.860465, 0.723700 , 1.599589 , 0.355510 , 0 , 0.15
29.953488, 0.724075 , 1.605421 , 0.353396 , 0 , 0.15
29.953488, 0.724442 , 1.605142 , 0.353660 , 0 , 0.16
29.813953, 0.724221 , 1.603342 , 0.354321 , 0 , 0.18
30.186047, 0.725315 , 1.620521 , 0.348771 , 0 , 0.18
30.186047, 0.724988 , 1.617892 , 0.349696 , 0 , 0.19
30.093023, 0.724519 , 1.635404 , 0.339984 , 0 , 0.21
30.093023, 0.725182 , 1.631805 , 0.341570 , 0 , 0.18
30.093023, 0.724911 , 1.630006 , 0.342363 , 0 , 0.17
29.953488, 0.722987 , 1.643003 , 0.334104 , 0 , 0.00
29.511628, 0.716250 , 1.644898 , 0.328356 , 0 , 0.00
29.558140, 0.715802 , 1.644147 , 0.329744 , 0 , 0.00
29.558140, 0.715406 , 1.641430 , 0.330801 , 0 , 0.00
29.511628, 0.714649 , 1.638363 , 0.332651 , 0 , 0.00
29.511628, 0.714597 , 1.638208 , 0.332783 , 0 , 0.00
29.023256, 0.714551 , 1.647400 , 0.325647 , 0 , 0.00
29.162791, 0.714381 , 1.647212 , 0.326044 , 0 , 0.00
29.162791, 0.714153 , 1.646069 , 0.326705 , 0 , 0.00
29.162791, 0.714157 , 1.645366 , 0.327233 , 0 , 0.00
29.209302, 0.714061 , 1.647856 , 0.327497 , 0 , 0.00
29.209302, 0.714027 , 1.647560 , 0.327563 , 0 , 0.00
29.395349, 0.714955 , 1.653079 , 0.325581 , 0 , 0.00
29.441860, 0.715906 , 1.649497 , 0.327696 , 0 , 0.00
29.441860, 0.715678 , 1.647825 , 0.328290 , 0 , 0.00
29.441860, 0.715631 , 1.647457 , 0.328422 , 0 , 0.00
29.162791, 0.716836 , 1.655680 , 0.323732 , 0 , 0.00
29.255814, 0.722596 , 1.663046 , 0.324723 , 0 , 0.00
29.255814, 0.722486 , 1.659687 , 0.326308 , 0 , 0.00
29.255814, 0.722263 , 1.657889 , 0.326903 , 0 , 0.00
29.302326, 0.721860 , 1.657403 , 0.327960 , 0 , 0.00
29.255814, 0.721473 , 1.653866 , 0.328951 , 0 , 0.00
29.348837, 0.722931 , 1.653895 , 0.330603 , 0 , 0.00
29.348837, 0.723567 , 1.652591 , 0.331263 , 0 , 0.00
29.279070, 0.722728 , 1.657180 , 0.328488 , 0 , 0.00
29.279070, 0.722204 , 1.652689 , 0.329876 , 0 , 0.00
29.418605, 0.721651 , 1.650021 , 0.331527 , 0 , 0.00
29.418605, 0.721574 , 1.649367 , 0.331726 , 0 , 0.00
29.372093, 0.721185 , 1.654665 , 0.328422 , 0 , 0.00
29.372093, 0.721016 , 1.654357 , 0.328885 , 0 , 0.00
29.372093, 0.720542 , 1.652771 , 0.329479 , 0 , 0.00
29.279070, 0.720925 , 1.653798 , 0.328621 , 0 , 0.00
29.279070, 0.720545 , 1.651251 , 0.329545 , 0 , 0.00
29.186047, 0.720211 , 1.647251 , 0.330603 , 0 , 0.00
29.186047, 0.720004 , 1.645889 , 0.331131 , 0 , 0.00
29.186047, 0.719985 , 1.645628 , 0.331197 , 0 , 0.00
29.232558, 0.719388 , 1.641907 , 0.332783 , 0 , 0.00
29.279070, 0.720929 , 1.640694 , 0.333774 , 0 , 0.00
29.139535, 0.722253 , 1.641665 , 0.331197 , 0 , 0.00
29.139535, 0.722211 , 1.639751 , 0.331990 , 0 , 0.00
28.534884, 0.714483 , 1.644928 , 0.322212 , 0 , 0.00
28.534884, 0.713964 , 1.643297 , 0.323798 , 0 , 0.00
28.534884, 0.713177 , 1.637124 , 0.325647 , 0 , 0.00
28.581395, 0.713043 , 1.636443 , 0.325912 , 0 , 0.00
28.604651, 0.713013 , 1.636234 , 0.325978 , 0 , 0.00
28.651163, 0.716159 , 1.637761 , 0.327563 , 0 , 0.00
28.651163, 0.715870 , 1.637037 , 0.328092 , 0 , 0.00
28.697674, 0.715365 , 1.634566 , 0.329479 , 0 , 0.00
28.674419, 0.715197 , 1.644203 , 0.321882 , 0 , 0.00
28.674419, 0.714983 , 1.642680 , 0.322674 , 0 , 0.00
28.837209, 0.713655 , 1.664211 , 0.314878 , 0 , 0.00
28.837209, 0.713565 , 1.663660 , 0.315209 , 0 , 0.00
28.837209, 0.713185 , 1.660601 , 0.316200 , 0 , 0.00
28.883721, 0.713096 , 1.659544 , 0.316464 , 0 , 0.00
28.883721, 0.712898 , 1.657846 , 0.317059 , 0 , 0.00
28.697674, 0.714424 , 1.664306 , 0.313029 , 0 , 0.00
28.744186, 0.714058 , 1.663611 , 0.314020 , 0 , 0.00
28.744186, 0.713614 , 1.660141 , 0.315077 , 0 , 0.00
28.790698, 0.713203 , 1.658043 , 0.316266 , 0 , 0.00
28.790698, 0.712797 , 1.655988 , 0.317323 , 0 , 0.00
28.790698, 0.712338 , 1.652141 , 0.318710 , 0 , 0.00
28.744186, 0.711866 , 1.649204 , 0.319767 , 0 , 0.00
28.744186, 0.711811 , 1.648760 , 0.319900 , 0 , 0.00
28.465116, 0.707479 , 1.639929 , 0.316464 , 0 , 0.00
28.418605, 0.707420 , 1.638328 , 0.316993 , 0 , 0.00
28.465116, 0.707849 , 1.637364 , 0.317918 , 0 , 0.00
28.465116, 0.707789 , 1.636916 , 0.318050 , 0 , 0.00
28.325581, 0.707901 , 1.637297 , 0.317785 , 0 , 0.00
28.325581, 0.707841 , 1.636922 , 0.317918 , 0 , 0.00
28.186047, 0.707696 , 1.634872 , 0.318314 , 0 , 0.00
28.093023, 0.707235 , 1.630941 , 0.319635 , 0 , 0.00
28.093023, 0.707291 , 1.630926 , 0.319701 , 0 , 0.00
28.139535, 0.705486 , 1.630422 , 0.318710 , 0 , 0.00
28.093023, 0.704940 , 1.626864 , 0.319900 , 0 , 0.00
28.093023, 0.704729 , 1.625481 , 0.320428 , 0 , 0.00
28.186047, 0.705630 , 1.625064 , 0.322014 , 0 , 0.00
28.139535, 0.705115 , 1.621733 , 0.323071 , 0 , 0.00
28.139535, 0.705341 , 1.620932 , 0.323732 , 0 , 0.00
27.906977, 0.702805 , 1.626542 , 0.316662 , 0 , 0.00
28.000000, 0.702830 , 1.621998 , 0.319305 , 0 , 0.00
28.139535, 0.702584 , 1.626579 , 0.321287 , 0 , 0.00
28.093023, 0.704818 , 1.626254 , 0.319834 , 0 , 0.00
28.186047, 0.704405 , 1.622195 , 0.321155 , 0 , 0.00
27.953488, 0.701390 , 1.629225 , 0.313953 , 0 , 0.00
27.906977, 0.701195 , 1.627363 , 0.314482 , 0 , 0.00
27.906977, 0.701323 , 1.625202 , 0.315539 , 0 , 0.00
27.906977, 0.700870 , 1.620151 , 0.317521 , 0 , 0.00
28.000000, 0.702471 , 1.618874 , 0.319107 , 0 , 0.00
28.000000, 0.702501 , 1.618650 , 0.319239 , 0 , 0.00
28.000000, 0.702530 , 1.618415 , 0.319371 , 0 , 0.00
28.000000, 0.703275 , 1.617697 , 0.319834 , 0 , 0.00
28.000000, 0.702485 , 1.614895 , 0.321221 , 0 , 0.00
28.232558, 0.704606 , 1.630713 , 0.315803 , 0 , 0.00
28.139535, 0.704242 , 1.627089 , 0.316728 , 0 , 0.00
28.139535, 0.705013 , 1.644152 , 0.308140 , 0 , 0.00
28.186047, 0.703577 , 1.639125 , 0.310782 , 0 , 0.00
28.232558, 0.702987 , 1.639923 , 0.312368 , 0 , 0.00
28.232558, 0.702621 , 1.636537 , 0.313359 , 0 , 0.00
28.186047, 0.702506 , 1.635637 , 0.313623 , 0 , 0.00
28.186047, 0.702275 , 1.634229 , 0.314086 , 0 , 0.00
28.139535, 0.702612 , 1.641915 , 0.310716 , 0 , 0.00
28.139535, 0.702377 , 1.640469 , 0.311311 , 0 , 0.00
28.139535, 0.702302 , 1.640075 , 0.311443 , 0 , 0.00
28.139535, 0.702092 , 1.638535 , 0.311971 , 0 , 0.00
28.093023, 0.701886 , 1.635348 , 0.313557 , 0 , 0.00
28.000000, 0.702000 , 1.632258 , 0.314614 , 0 , 0.00
28.232558, 0.702605 , 1.639421 , 0.312302 , 0 , 0.00
28.279070, 0.702979 , 1.638345 , 0.313887 , 0 , 0.00
28.325581, 0.702573 , 1.637032 , 0.315275 , 0 , 0.00
28.325581, 0.702559 , 1.636771 , 0.315341 , 0 , 0.00
28.372093, 0.701989 , 1.636197 , 0.316530 , 0 , 0.00
28.325581, 0.701551 , 1.640809 , 0.315341 , 0 , 0.00
28.325581, 0.701216 , 1.638915 , 0.316332 , 0 , 0.00
28.325581, 0.700688 , 1.635575 , 0.317521 , 0 , 0.00
28.418605, 0.703421 , 1.638103 , 0.319503 , 0 , 0.00
28.418605, 0.703526 , 1.635742 , 0.320560 , 0 , 0.00
28.418605, 0.703325 , 1.634171 , 0.321089 , 0 , 0.00
28.558140, 0.701512 , 1.635209 , 0.319834 , 0 , 0.00
28.558140, 0.701374 , 1.634199 , 0.320362 , 0 , 0.00
28.604651, 0.700968 , 1.633228 , 0.321419 , 0 , 0.00
28.604651, 0.700702 , 1.631523 , 0.321948 , 0 , 0.00
28.627907, 0.701189 , 1.634751 , 0.321155 , 0 , 0.00
28.581395, 0.700976 , 1.632620 , 0.321816 , 0 , 0.00
28.581395, 0.700998 , 1.631747 , 0.322212 , 0 , 0.00
28.627907, 0.700442 , 1.629924 , 0.323798 , 0 , 0.00
28.674419, 0.699700 , 1.625820 , 0.325119 , 0 , 0.00
28.674419, 0.699672 , 1.624944 , 0.325515 , 0 , 0.00
28.674419, 0.699360 , 1.623076 , 0.326044 , 0 , 0.00
28.302326, 0.699763 , 1.632788 , 0.320362 , 0 , 0.00
28.302326, 0.699238 , 1.629588 , 0.321683 , 0 , 0.00
28.302326, 0.699133 , 1.628643 , 0.321948 , 0 , 0.00
28.348837, 0.698835 , 1.625690 , 0.324062 , 0 , 0.00
28.302326, 0.698788 , 1.625007 , 0.324194 , 0 , 0.00
28.348837, 0.700246 , 1.641977 , 0.315869 , 0 , 0.00
28.302326, 0.699754 , 1.639038 , 0.316794 , 0 , 0.00
28.255814, 0.699131 , 1.634733 , 0.318644 , 0 , 0.00
28.255814, 0.699058 , 1.633920 , 0.318909 , 0 , 0.00
28.023256, 0.701574 , 1.639709 , 0.313293 , 0 , 0.00
28.116279, 0.701943 , 1.635796 , 0.315407 , 0 , 0.00
28.023256, 0.701709 , 1.630666 , 0.317389 , 0 , 0.00
28.023256, 0.701288 , 1.626669 , 0.318776 , 0 , 0.00
28.023256, 0.701058 , 1.623615 , 0.319569 , 0 , 0.00
28.069767, 0.700866 , 1.621588 , 0.321155 , 0 , 0.00
28.139535, 0.703815 , 1.633053 , 0.317653 , 0 , 0.00
28.139535, 0.703561 , 1.630826 , 0.318446 , 0 , 0.00
28.186047, 0.704781 , 1.632227 , 0.319239 , 0 , 0.00
28.232558, 0.705561 , 1.630184 , 0.320825 , 0 , 0.00
28.325581, 0.704932 , 1.629319 , 0.322410 , 0 , 0.00
28.325581, 0.704821 , 1.628457 , 0.322807 , 0 , 0.00
28.348837, 0.704690 , 1.627141 , 0.323335 , 0 , 0.00
28.395349, 0.704174 , 1.624600 , 0.324723 , 0 , 0.00
28.279070, 0.705840 , 1.634362 , 0.321551 , 0 , 0.00
28.279070, 0.705901 , 1.632890 , 0.322146 , 0 , 0.00
27.860465, 0.706961 , 1.631568 , 0.319173 , 0 , 0.00
27.906977, 0.708328 , 1.631604 , 0.319834 , 0 , 0.00
27.906977, 0.707969 , 1.628603 , 0.321023 , 0 , 0.00
27.813953, 0.707561 , 1.624980 , 0.321948 , 0 , 0.00
27.813953, 0.707128 , 1.622508 , 0.322740 , 0 , 0.00
27.720930, 0.707068 , 1.621733 , 0.322873 , 0 , 0.00
27.720930, 0.706831 , 1.620519 , 0.323467 , 0 , 0.00
27.581395, 0.707720 , 1.619419 , 0.322146 , 0 , 0.00
27.581395, 0.707515 , 1.617897 , 0.323137 , 0 , 0.00
27.627907, 0.708195 , 1.618718 , 0.323467 , 0 , 0.00
27.674419, 0.707889 , 1.619072 , 0.324260 , 0 , 0.00
27.767442, 0.709064 , 1.626210 , 0.321749 , 0 , 0.00
27.767442, 0.709162 , 1.625287 , 0.322344 , 0 , 0.00
27.767442, 0.709060 , 1.624442 , 0.322608 , 0 , 0.00
27.767442, 0.708753 , 1.622186 , 0.323401 , 0 , 0.00
27.767442, 0.707096 , 1.619895 , 0.323732 , 0 , 0.00
27.813953, 0.706624 , 1.616864 , 0.324723 , 0 , 0.00
27.860465, 0.706021 , 1.613933 , 0.326308 , 0 , 0.00
27.906977, 0.705889 , 1.613344 , 0.326638 , 0 , 0.00
27.953488, 0.705482 , 1.612336 , 0.327431 , 0 , 0.00
27.953488, 0.705238 , 1.610979 , 0.328026 , 0 , 0.00
27.953488, 0.705439 , 1.610927 , 0.327960 , 0 , 0.00
27.953488, 0.705013 , 1.608075 , 0.329017 , 0 , 0.00
27.953488, 0.704605 , 1.606028 , 0.329810 , 0 , 0.00
27.953488, 0.704839 , 1.605275 , 0.330470 , 0 , 0.00
27.953488, 0.704362 , 1.603966 , 0.330999 , 0 , 0.00
27.860465, 0.704306 , 1.603191 , 0.331131 , 0 , 0.00
27.906977, 0.706395 , 1.606950 , 0.333245 , 0 , 0.00
27.906977, 0.707030 , 1.606043 , 0.330867 , 0 , 0.00
27.906977, 0.706562 , 1.602031 , 0.332188 , 0 , 0.00
28.000000, 0.707039 , 1.599363 , 0.334501 , 0 , 0.00
28.000000, 0.706725 , 1.597580 , 0.335095 , 0 , 0.00
28.186047, 0.707462 , 1.596294 , 0.337408 , 0 , 0.00
28.232558, 0.707085 , 1.598189 , 0.338332 , 0 , 0.00
28.325581, 0.707898 , 1.597678 , 0.339654 , 0 , 0.00
28.139535, 0.708786 , 1.603967 , 0.335095 , 0 , 0.00
28.209302, 0.708533 , 1.602857 , 0.335690 , 0 , 0.00
28.348837, 0.708182 , 1.603891 , 0.336350 , 0 , 0.00
28.348837, 0.712110 , 1.606244 , 0.337341 , 0 , 0.00
28.348837, 0.711911 , 1.604820 , 0.337738 , 0 , 0.00
28.395349, 0.711752 , 1.604163 , 0.338134 , 0 , 0.00
28.395349, 0.711978 , 1.610399 , 0.333840 , 0 , 0.00
28.255814, 0.712010 , 1.607845 , 0.334501 , 0 , 0.00
28.255814, 0.711995 , 1.607583 , 0.334567 , 0 , 0.00
28.116279, 0.711608 , 1.603368 , 0.335558 , 0 , 0.00
28.116279, 0.711384 , 1.602498 , 0.335954 , 0 , 0.00
28.162791, 0.711149 , 1.602182 , 0.336747 , 0 , 0.00
28.162791, 0.711611 , 1.600082 , 0.337672 , 0 , 0.00
28.162791, 0.711346 , 1.598428 , 0.338465 , 0 , 0.00
28.209302, 0.710408 , 1.595363 , 0.340050 , 0 , 0.00
28.488372, 0.712247 , 1.607366 , 0.334831 , 0 , 0.00
28.534884, 0.713371 , 1.606096 , 0.336152 , 0 , 0.00
28.534884, 0.713201 , 1.604055 , 0.337540 , 0 , 0.00
