"time";"entropy";"path_consecutiveness";"bfr";"msi";"slots";"blocked";"sumSlots";"sumBlockedSlots";"ratio"
813;43.651163;1.209918;0.810749;343.186047;3;" false ";42;7;0.167
813;43.651163;1.211907;0.810988;343.186047;7;" false ";41;7;0.171
763;43.651163;1.229059;0.819514;340.651163;4;" false ";43;12;0.279
813;43.651163;1.233474;0.810843;343.186047;5;" false ";46;23;0.5
778;43.651163;1.270096;0.82073;340.813953;6;" false ";51;6;0.118
782;43.651163;1.302274;0.822349;340.813953;7;" false ";51;8;0.157
779;43.651163;1.30669;0.82227;340.813953;4;" false ";53;14;0.264
592;43.666667;0.105845;0.826336;349.619048;8;" true ";47;29;0.617
499;43.666667;0.12006;0.836177;349.380952;6;" false ";38;24;0.632
499;43.666667;0.120411;0.836517;349.380952;4;" false ";34;24;0.706
391;43.666667;0.184962;0.844642;348.52381;5;" false ";49;21;0.429
432;43.666667;0.185333;0.840006;346.619048;3;" false ";50;31;0.62
374;43.666667;0.191588;0.844837;348.52381;1;" false ";40;23;0.575
374;43.666667;0.192717;0.845092;348.52381;3;" false ";40;17;0.425
374;43.666667;0.193579;0.844471;348.52381;5;" false ";40;23;0.575
394;43.666667;0.232539;0.836056;347.571429;1;" false ";37;16;0.432
420;43.666667;0.250369;0.831008;347.571429;4;" false ";44;21;0.477
362;43.666667;0.290094;0.846594;346.52381;4;" false ";36;8;0.222
323;43.666667;0.527736;0.827124;342.904762;4;" false ";44;5;0.114
327;43.666667;0.531859;0.836271;342.904762;6;" true ";54;13;0.241
315;43.666667;0.561434;0.821791;342.904762;1;" false ";43;6;0.14
315;43.666667;0.562604;0.822274;342.904762;3;" false ";48;6;0.125
821;43.666667;0.739242;0.82386;344.190476;7;" false ";43;0;0.0
964;43.666667;0.880317;0.827495;345.0;5;" false ";44;0;0.0
66;43.674419;0.928566;0.819843;342.511628;5;" false ";51;8;0.157
515;43.674419;0.967371;0.821855;342.465116;2;" false ";40;8;0.2
517;43.674419;0.975784;0.826889;342.465116;7;" false ";37;0;0.0
517;43.674419;0.976714;0.827435;342.465116;4;" false ";37;0;0.0
438;43.674419;1.049244;0.829726;341.860465;4;" false ";40;5;0.125
495;43.674419;1.075447;0.838271;344.55814;7;" false ";49;0;0.0
428;43.674419;1.077193;0.828812;339.837209;3;" false ";41;0;0.0
503;43.674419;1.078529;0.838029;344.697674;2;" false ";52;19;0.365
368;43.674419;1.09207;0.833543;343.651163;2;" false ";42;23;0.548
368;43.674419;1.098754;0.833797;343.651163;3;" false ";49;23;0.469
360;43.674419;1.100654;0.830178;340.72093;8;" false ";49;0;0.0
368;43.674419;1.107133;0.834186;343.651163;1;" false ";53;23;0.434
368;43.674419;1.108774;0.834294;343.651163;5;" false ";54;22;0.407
352;43.674419;1.139507;0.826737;342.488372;6;" false ";43;0;0.0
705;43.674419;1.14706;0.831089;344.116279;1;" false ";47;23;0.489
939;43.674419;1.160218;0.822617;338.302326;2;" false ";42;16;0.381
824;43.674419;1.169567;0.814524;343.0;6;" false ";55;13;0.236
708;43.674419;1.179625;0.83359;344.116279;3;" false ";39;5;0.128
391;43.674419;1.18893;0.830314;341.604651;7;" false ";46;6;0.13
391;43.674419;1.201409;0.830656;341.604651;1;" false ";42;6;0.143
405;43.674419;1.217436;0.829839;342.744186;5;" false ";46;26;0.565
320;43.674419;1.432426;0.802371;334.790698;4;"true ";44;11;0.25
494;43.697674;0.997148;0.82652;341.953488;1;" false ";38;10;0.263
8;43.697674;1.012084;0.81422;339.72093;5;" false ";49;8;0.163
8;43.697674;1.014673;0.814566;339.72093;8;" false ";47;8;0.17
610;43.697674;1.053104;0.836881;344.930233;6;" false ";46;5;0.109
345;43.697674;1.054727;0.831712;341.0;3;" false ";42;0;0.0
397;43.697674;1.095456;0.833162;339.697674;2;" false ";57;8;0.14
355;43.697674;1.107328;0.829276;340.72093;2;" false ";46;12;0.261
352;43.697674;1.126229;0.827075;342.744186;2;" false ";45;0;0.0
378;43.697674;1.133487;0.830847;343.651163;4;" false ";41;7;0.171
815;43.697674;1.208038;0.813848;343.186047;1;" false ";56;15;0.268
645;43.697674;1.216069;0.825683;343.627907;2;" false ";44;11;0.25
782;43.697674;1.32343;0.823363;340.813953;4;" false ";43;16;0.372
311;43.697674;1.337603;0.797421;337.186047;3;" false ";28;0;0.0
308;43.697674;1.347139;0.797779;337.27907;7;" false ";39;7;0.179
321;43.697674;1.406019;0.805007;335.906977;6;" false ";57;11;0.193
325;43.697674;1.426884;0.800791;333.325581;2;" false ";48;20;0.417
498;43.714286;0.150358;0.816816;349.380952;4;" true ";48;23;0.479
380;43.714286;0.198866;0.823673;346.666667;3;" false ";43;13;0.302
382;43.714286;0.211312;0.820257;346.666667;2;" false ";47;19;0.404
467;43.714286;0.229005;0.838986;347.47619;1;" false ";42;15;0.357
404;43.714286;0.248012;0.845893;347.571429;8;" true ";48;36;0.75
327;43.714286;0.27535;0.830926;347.857143;8;" true ";51;13;0.255
328;43.714286;0.275782;0.832215;348.238095;3;" false ";60;21;0.35
324;43.714286;0.279942;0.829905;347.857143;8;" false ";45;26;0.578
324;43.714286;0.281049;0.827833;347.857143;4;" false ";37;19;0.514
473;43.714286;0.303433;0.845605;347.47619;8;" true ";48;34;0.708
352;43.714286;0.360235;0.819779;348.428571;2;" false ";44;5;0.114
325;43.714286;0.47425;0.806328;348.666667;3;" false ";54;21;0.389
330;43.714286;0.487922;0.809406;348.666667;4;" false ";42;17;0.405
306;43.714286;0.550412;0.827391;342.809524;7;" false ";50;0;0.0
843;43.714286;0.750189;0.822582;345.190476;8;" true ";42;15;0.357
840;43.714286;0.754317;0.822643;345.190476;1;" false ";42;16;0.381
684;43.714286;0.824994;0.822223;346.190476;1;" false ";50;8;0.16
990;43.714286;0.833913;0.818705;338.571429;4;" false ";43;0;0.0
681;43.714286;0.861297;0.81917;346.190476;5;" false ";45;0;0.0
24;43.72093;0.957505;0.820765;339.813953;4;" false ";51;16;0.314
514;43.72093;0.967485;0.821367;342.465116;3;" false ";47;8;0.17
515;43.72093;0.969111;0.821897;342.465116;1;" false ";43;8;0.186
493;43.72093;1.008631;0.827481;342.930233;2;" false ";38;0;0.0
342;43.72093;1.022804;0.830813;341.0;4;" false ";50;0;0.0
347;43.72093;1.025087;0.829548;341.0;8;" false ";48;7;0.146
342;43.72093;1.028329;0.831038;341.0;6;" false ";54;0;0.0
343;43.72093;1.038086;0.830533;341.0;7;" false ";55;0;0.0
495;43.72093;1.058027;0.839309;344.55814;5;" false ";49;3;0.061
503;43.72093;1.092187;0.838736;344.697674;7;"true ";46;13;0.283
390;43.72093;1.169169;0.831889;342.767442;6;" false ";39;5;0.128
390;43.72093;1.178514;0.831925;342.767442;1;" false ";40;12;0.3
390;43.72093;1.179584;0.83194;342.767442;1;" false ";42;12;0.286
399;43.72093;1.234976;0.826789;342.674419;3;" false ";51;13;0.255
68;43.744186;0.936364;0.820584;342.511628;5;" false ";50;7;0.14
355;43.744186;1.061929;0.830877;340.72093;7;" false ";45;8;0.178
902;43.744186;1.094504;0.822536;338.023256;1;" false ";39;0;0.0
420;43.744186;1.098917;0.828092;340.0;5;" false ";51;16;0.314
902;43.744186;1.099708;0.822902;338.023256;7;" false ";46;0;0.0
381;43.744186;1.130824;0.833085;343.651163;3;" false ";45;0;0.0
378;43.744186;1.164171;0.831235;343.651163;5;" false ";37;7;0.189
715;43.744186;1.185768;0.824232;344.372093;2;" false ";46;16;0.348
715;43.744186;1.188626;0.82448;344.372093;7;" false ";52;16;0.308
759;43.744186;1.220716;0.815203;340.651163;7;" false ";52;13;0.25
759;43.744186;1.226651;0.81552;340.651163;1;" false ";47;13;0.277
321;43.744186;1.402183;0.804492;335.906977;7;" false ";60;7;0.117
324;43.744186;1.409889;0.801618;333.325581;7;" false ";55;21;0.382
616;43.761905;0.078874;0.818534;349.619048;6;" true ";43;31;0.721
615;43.761905;0.079665;0.817257;349.619048;1;" false ";49;40;0.816
606;43.761905;0.086863;0.82872;349.619048;5;" false ";41;20;0.488
600;43.761905;0.091238;0.832897;349.619048;2;" false ";49;36;0.735
604;43.761905;0.093951;0.831487;349.619048;3;" true ";47;27;0.574
594;43.761905;0.098277;0.823934;349.619048;5;" false ";59;33;0.559
580;43.761905;0.098475;0.831603;349.190476;3;" false ";37;13;0.351
587;43.761905;0.100262;0.825639;349.619048;4;" false ";50;41;0.82
586;43.761905;0.101223;0.82593;349.619048;4;" false ";54;49;0.907
594;43.761905;0.102128;0.82441;349.619048;7;" false ";59;33;0.559
583;43.761905;0.106365;0.830247;349.619048;2;" false ";43;21;0.488
501;43.761905;0.114765;0.834661;349.380952;2;" false ";37;16;0.432
500;43.761905;0.116965;0.836209;349.380952;1;" false ";36;18;0.5
496;43.761905;0.118565;0.837446;349.380952;7;" false ";47;17;0.362
394;43.761905;0.180003;0.845548;348.52381;7;" true ";42;7;0.167
432;43.761905;0.186931;0.840759;346.619048;1;" false ";52;31;0.596
386;43.761905;0.190853;0.854116;348.52381;1;" false ";31;17;0.548
398;43.761905;0.192836;0.850308;348.52381;5;" false ";48;33;0.688
399;43.761905;0.19678;0.850952;348.52381;8;" false ";50;27;0.54
450;43.761905;0.203776;0.838432;345.285714;2;" false ";43;23;0.535
450;43.761905;0.203776;0.838709;345.285714;4;" false ";39;23;0.59
445;43.761905;0.206525;0.836466;345.285714;4;" false ";37;8;0.216
318;43.761905;0.268856;0.827243;347.857143;1;" false ";41;14;0.341
363;43.761905;0.292798;0.850038;346.52381;3;" false ";34;8;0.235
819;43.761905;0.711654;0.828184;346.666667;8;" false ";44;0;0.0
801;43.761905;0.71957;0.825622;345.619048;8;" false ";57;16;0.281
806;43.761905;0.721149;0.82976;345.619048;6;" false ";60;22;0.367
830;43.761905;0.786954;0.83032;342.47619;6;" false ";54;0;0.0
704;43.761905;1.104585;0.818705;343.761905;8;" false ";53;0;0.0
509;43.767442;0.880524;0.82555;341.767442;5;" false ";33;0;0.0
262;43.767442;0.962972;0.828386;341.232558;2;" false ";41;14;0.341
519;43.767442;0.966566;0.826157;342.465116;1;" false ";46;6;0.13
518;43.767442;0.967143;0.827279;342.465116;6;" false ";45;6;0.133
519;43.767442;0.967185;0.826338;342.465116;2;" false ";43;6;0.14
514;43.767442;0.976314;0.822377;342.465116;5;" false ";42;10;0.238
505;43.767442;1.068999;0.831173;344.697674;4;" false ";41;13;0.317
484;43.767442;1.087703;0.82487;343.72093;6;" false ";42;0;0.0
484;43.767442;1.091857;0.825439;343.72093;5;" false ";39;0;0.0
466;43.767442;1.101798;0.830755;343.906977;4;" false ";46;7;0.152
706;43.767442;1.131559;0.831759;344.116279;5;" false ";41;15;0.366
340;43.767442;1.133439;0.829598;342.744186;3;" false ";47;0;0.0
705;43.767442;1.147062;0.831164;344.116279;7;" false ";53;23;0.434
704;43.767442;1.157287;0.831322;344.116279;1;" false ";50;8;0.16
709;43.767442;1.221554;0.835451;344.116279;6;" false ";48;13;0.271
457;43.767442;1.411919;0.798894;334.046512;4;" false ";40;12;0.3
319;43.767442;1.423171;0.799614;334.790698;4;" false ";48;7;0.146
497;43.790698;0.987473;0.825937;341.767442;3;" false ";40;0;0.0
487;43.790698;0.987478;0.825239;343.046512;2;" false ";37;15;0.405
5;43.790698;1.03908;0.810307;339.395349;6;" false ";47;0;0.0
5;43.790698;1.046032;0.809715;339.395349;2;" false ";48;0;0.0
488;43.790698;1.054699;0.823718;344.069767;3;" false ";50;0;0.0
494;43.790698;1.07398;0.834603;344.116279;5;" false ";39;4;0.103
357;43.790698;1.077416;0.831539;340.72093;4;" false ";56;19;0.339
489;43.790698;1.077959;0.826319;344.069767;5;" false ";43;0;0.0
494;43.790698;1.08105;0.834999;344.116279;3;" false ";39;4;0.103
357;43.790698;1.083423;0.83185;340.72093;4;" false ";55;19;0.345
489;43.790698;1.084475;0.82656;344.069767;4;" false ";46;0;0.0
356;43.790698;1.091071;0.831468;340.72093;8;" false ";45;6;0.133
489;43.790698;1.092089;0.826742;344.069767;5;" false ";48;0;0.0
354;43.790698;1.098774;0.829069;340.72093;8;" false ";44;4;0.091
354;43.790698;1.099368;0.829206;340.72093;7;" false ";39;4;0.103
350;43.790698;1.127958;0.829518;342.488372;1;" false ";37;4;0.108
810;43.790698;1.207755;0.809648;343.186047;8;" false ";52;6;0.115
811;43.790698;1.234767;0.810378;343.186047;3;" false ";66;37;0.561
812;43.790698;1.238931;0.810696;343.186047;6;" false ";58;37;0.638
777;43.790698;1.291683;0.821397;340.813953;8;" false ";42;5;0.119
324;43.790698;1.415284;0.802115;333.325581;1;" false ";48;20;0.417
488;43.809524;0.11758;0.8243;348.571429;6;" false ";46;18;0.391
505;43.809524;0.127832;0.824531;348.571429;4;" false ";47;30;0.638
506;43.809524;0.128072;0.824696;348.571429;6;" true ";47;36;0.766
495;43.809524;0.128082;0.820005;348.571429;1;" false ";42;9;0.214
492;43.809524;0.128187;0.82184;348.571429;1;" false ";45;16;0.356
492;43.809524;0.128187;0.824417;348.571429;5;" false ";42;14;0.333
491;43.809524;0.1288;0.821148;348.571429;4;" false ";50;19;0.38
491;43.809524;0.130005;0.822057;348.571429;8;" true ";47;19;0.404
498;43.809524;0.133262;0.819076;348.571429;5;" false ";51;38;0.745
377;43.809524;0.19816;0.836816;347.428571;2;" false ";45;27;0.6
469;43.809524;0.239049;0.844101;347.47619;3;" false ";32;0;0.0
468;43.809524;0.243571;0.841687;347.47619;1;" false ";33;7;0.212
471;43.809524;0.272992;0.845048;347.47619;3;" false ";44;22;0.5
328;43.809524;0.279001;0.833207;348.238095;8;" false ";59;21;0.356
371;43.809524;0.281126;0.840151;346.52381;5;" false ";49;21;0.429
342;43.809524;0.403731;0.838735;348.666667;2;" false ";50;13;0.26
339;43.809524;0.452859;0.832893;348.666667;2;" false ";48;0;0.0
330;43.809524;0.489961;0.810124;348.666667;6;" false ";45;17;0.378
319;43.809524;0.52498;0.830982;342.904762;7;" false ";52;5;0.096
319;43.809524;0.525268;0.831232;342.904762;2;" false ";49;5;0.102
680;43.809524;0.806756;0.819949;346.190476;5;" false ";46;0;0.0
680;43.809524;0.815258;0.820587;346.190476;5;" false ";45;0;0.0
471;43.813953;1.061688;0.832567;343.651163;3;" false ";43;6;0.14
469;43.813953;1.064159;0.831676;343.651163;2;" false ";51;14;0.275
506;43.813953;1.089132;0.832722;344.534884;3;" false ";41;13;0.317
469;43.813953;1.091881;0.830749;343.651163;1;" false ";44;14;0.318
468;43.813953;1.093385;0.830775;343.651163;8;" false ";47;14;0.298
485;43.813953;1.099189;0.824796;343.72093;4;" false ";41;6;0.146
485;43.813953;1.100312;0.825245;343.72093;1;" false ";42;6;0.143
485;43.813953;1.100769;0.825289;343.72093;4;" false ";43;0;0.0
709;43.813953;1.192798;0.835367;344.116279;4;" false ";46;13;0.283
404;43.813953;1.20958;0.830221;342.744186;1;" false ";54;36;0.667
909;43.813953;1.21457;0.818706;337.465116;1;" false ";29;10;0.345
319;43.813953;1.409676;0.801523;334.790698;7;" false ";52;7;0.135
486;43.837209;0.968133;0.823577;343.046512;5;" false ";39;15;0.385
487;43.837209;0.987341;0.825159;343.046512;1;" false ";37;15;0.405
440;43.837209;1.021129;0.830111;341.860465;3;" false ";45;13;0.289
2;43.837209;1.03236;0.809268;339.372093;1;" false ";28;0;0.0
440;43.837209;1.035336;0.830822;341.860465;4;" false ";36;7;0.194
488;43.837209;1.056159;0.82389;344.069767;2;" false ";52;0;0.0
356;43.837209;1.059599;0.829364;343.232558;7;" false ";56;19;0.339
427;43.837209;1.07849;0.832156;342.581395;1;" false ";28;6;0.214
493;43.837209;1.083269;0.83535;344.116279;2;" false ";41;4;0.098
358;43.837209;1.083344;0.831423;340.72093;3;" false ";55;13;0.236
358;43.837209;1.087185;0.831726;340.72093;5;" false ";58;19;0.328
358;43.837209;1.087318;0.831633;340.72093;4;" false ";58;19;0.328
428;43.837209;1.101864;0.832642;342.581395;1;" false ";16;0;0.0
353;43.837209;1.111518;0.827119;342.744186;4;" false ";37;0;0.0
378;43.837209;1.138767;0.831368;343.651163;5;" false ";38;7;0.184
815;43.837209;1.186555;0.813796;343.186047;6;" false ";55;8;0.145
744;43.837209;1.22488;0.820662;343.953488;3;" false ";36;0;0.0
810;43.837209;1.231974;0.809891;343.186047;2;" false ";47;14;0.298
778;43.837209;1.264935;0.820671;340.813953;8;" false ";48;0;0.0
324;43.837209;1.414837;0.802151;333.325581;5;" false ";54;20;0.37
325;43.837209;1.427827;0.801194;333.325581;2;" false ";52;16;0.308
616;43.857143;0.075319;0.821321;349.619048;2;" false ";44;31;0.705
614;43.857143;0.079608;0.817834;349.619048;1;" false ";54;40;0.741
606;43.857143;0.086863;0.830063;349.619048;4;" false ";44;22;0.5
606;43.857143;0.087716;0.829259;349.619048;5;" false ";42;22;0.524
589;43.857143;0.101269;0.825997;349.619048;2;" false ";43;26;0.605
485;43.857143;0.106335;0.822087;349.380952;5;" false ";48;22;0.458
478;43.857143;0.106921;0.828799;349.380952;4;" true ";48;26;0.542
495;43.857143;0.117839;0.836084;349.380952;2;" false ";46;29;0.63
495;43.857143;0.117839;0.837063;349.380952;6;" false ";46;23;0.5
497;43.857143;0.121503;0.835831;349.380952;2;" false ";41;20;0.488
500;43.857143;0.143248;0.837691;348.666667;7;" true ";46;36;0.783
435;43.857143;0.176305;0.835102;346.619048;8;" false ";47;15;0.319
435;43.857143;0.176345;0.834034;346.619048;7;" false ";47;8;0.17
401;43.857143;0.194139;0.852063;348.52381;3;" false ";46;25;0.543
371;43.857143;0.197021;0.847598;348.52381;1;" false ";36;17;0.472
366;43.857143;0.229219;0.850699;348.52381;7;" false ";35;13;0.371
394;43.857143;0.233057;0.836886;347.571429;3;" false ";46;23;0.5
365;43.857143;0.233543;0.850378;348.52381;4;" false ";33;13;0.394
389;43.857143;0.273426;0.838807;347.0;2;" false ";41;8;0.195
318;43.857143;0.535628;0.82547;342.904762;3;" false ";36;10;0.278
813;43.857143;0.737096;0.82423;346.666667;2;" false ";49;8;0.163
800;43.857143;0.752721;0.824752;345.619048;6;" false ";50;16;0.32
827;43.857143;0.767619;0.824133;342.761905;8;" false ";44;8;0.182
831;43.857143;0.781287;0.828034;342.47619;6;" false ";58;0;0.0
965;43.857143;0.842165;0.825421;345.0;8;" false ";44;0;0.0
707;43.857143;0.994837;0.815348;343.761905;6;" false ";47;0;0.0
77;43.860465;0.870247;0.830872;343.069767;2;" false ";48;5;0.104
510;43.860465;0.926342;0.824436;341.767442;4;" false ";34;0;0.0
519;43.860465;0.948776;0.825329;342.465116;5;" false ";46;6;0.13
511;43.860465;0.952056;0.821575;341.767442;6;" false ";42;13;0.31
22;43.860465;0.963337;0.819798;339.813953;2;" false ";47;8;0.17
498;43.860465;0.966745;0.826291;341.767442;5;" false ";34;5;0.147
518;43.860465;0.970608;0.82767;342.465116;5;" false ";40;0;0.0
347;43.860465;1.004372;0.829546;341.0;5;" false ";45;0;0.0
341;43.860465;1.005636;0.830403;341.0;5;" false ";52;7;0.135
492;43.860465;1.020871;0.82576;342.930233;7;" false ";39;0;0.0
470;43.860465;1.06631;0.832145;343.651163;1;" false ";45;6;0.133
513;43.860465;1.069096;0.825132;344.418605;3;" false ";47;14;0.298
470;43.860465;1.077789;0.832455;343.651163;5;" false ";51;13;0.255
358;43.860465;1.082146;0.831317;340.72093;1;" false ";45;6;0.133
506;43.860465;1.082867;0.832192;344.534884;2;" false ";40;13;0.325
341;43.860465;1.127933;0.828437;342.744186;4;" false ";42;0;0.0
359;43.860465;1.137918;0.831905;342.395349;5;" false ";45;8;0.178
338;43.860465;1.149278;0.825507;342.744186;5;" false ";42;14;0.333
909;43.860465;1.187752;0.819743;337.465116;8;" false ";43;11;0.256
909;43.860465;1.214189;0.818828;337.465116;4;" false ";35;10;0.286
407;43.860465;1.217298;0.830327;341.744186;6;" false ";49;21;0.429
456;43.860465;1.428785;0.797963;334.046512;2;" false ";50;0;0.0
456;43.860465;1.430264;0.797941;334.046512;5;" false ";50;0;0.0
440;43.883721;1.013229;0.829873;341.860465;6;" false ";48;13;0.271
439;43.883721;1.021703;0.831542;341.860465;1;" false ";30;0;0.0
7;43.883721;1.036782;0.816703;339.72093;5;" false ";57;21;0.368
1;43.883721;1.0658;0.807694;339.372093;6;" false ";43;0;0.0
490;43.883721;1.070986;0.828403;344.069767;6;" false ";44;0;0.0
494;43.883721;1.081818;0.835204;344.116279;4;" false ";37;4;0.108
351;43.883721;1.141926;0.828353;342.488372;5;" false ";35;4;0.114
816;43.883721;1.157395;0.813937;343.186047;8;" false ";52;15;0.288
713;43.883721;1.179314;0.830447;343.976744;5;" false ";50;7;0.14
712;43.883721;1.189139;0.834563;343.976744;4;" false ";47;7;0.149
713;43.883721;1.193745;0.830726;343.976744;8;" false ";47;7;0.149
713;43.883721;1.199955;0.831062;343.976744;1;" false ";45;7;0.156
495;43.904762;0.128154;0.820207;348.571429;7;" false ";46;9;0.196
499;43.904762;0.132642;0.823965;348.571429;2;" false ";50;32;0.64
499;43.904762;0.132642;0.824203;348.571429;4;" false ";54;38;0.704
437;43.904762;0.169008;0.831452;346.619048;4;" false ";45;8;0.178
381;43.904762;0.213758;0.82231;346.666667;6;" true ";50;19;0.38
385;43.904762;0.242859;0.830062;346.666667;3;" false ";49;12;0.245
333;43.904762;0.274688;0.835709;348.238095;2;" false ";49;20;0.408
342;43.904762;0.403922;0.839446;348.666667;8;" false ";55;13;0.236
341;43.904762;0.426055;0.833793;348.666667;3;" false ";57;13;0.228
327;43.904762;0.485666;0.814557;348.666667;7;" false ";38;10;0.263
331;43.904762;0.490076;0.808195;348.666667;6;" false ";43;12;0.279
321;43.904762;0.506136;0.827005;342.904762;7;" false ";52;5;0.096
328;43.904762;0.529107;0.841344;342.904762;3;" false ";51;23;0.451
832;43.904762;0.765889;0.824577;342.47619;6;" false ";59;0;0.0
679;43.904762;0.817224;0.820918;346.190476;5;" false ";40;0;0.0
690;43.904762;0.867192;0.818924;346.190476;2;" false ";41;7;0.171
690;43.904762;0.86956;0.818905;346.190476;1;" false ";42;7;0.167
469;43.906977;1.06443;0.831843;343.651163;7;" false ";55;14;0.255
604;43.906977;1.07114;0.836367;344.55814;7;" false ";49;14;0.286
562;43.906977;1.085051;0.826565;344.744186;7;" false ";52;19;0.365
359;43.906977;1.112347;0.831263;342.395349;4;" false ";49;8;0.163
593;43.906977;1.121321;0.825274;344.744186;8;" false ";59;0;0.0
350;43.906977;1.13493;0.830008;342.488372;1;" false ";42;4;0.095
316;43.906977;1.416629;0.796516;335.348837;2;" false ";46;0;0.0
486;43.930233;0.968536;0.823825;343.046512;3;" false ";40;21;0.525
607;43.930233;1.063201;0.836947;344.930233;3;" false ";53;12;0.226
607;43.930233;1.064412;0.836584;344.930233;8;" false ";58;20;0.345
419;43.930233;1.070602;0.82734;340.0;7;" false ";45;8;0.178
354;43.930233;1.078773;0.825972;343.046512;7;" false ";46;8;0.174
354;43.930233;1.079768;0.82612;343.046512;2;" false ";44;8;0.182
491;43.930233;1.080527;0.828697;344.116279;2;" false ";44;8;0.182
602;43.930233;1.089929;0.838498;344.55814;4;" false ";31;0;0.0
562;43.930233;1.091137;0.826058;344.744186;4;" false ";48;19;0.396
355;43.930233;1.091769;0.826419;343.232558;1;" false ";51;19;0.373
355;43.930233;1.093749;0.826562;343.232558;8;" false ";56;19;0.339
355;43.930233;1.105417;0.82715;343.046512;8;" false ";54;19;0.352
355;43.930233;1.107203;0.82739;343.046512;5;" false ";49;19;0.388
429;43.930233;1.133012;0.830612;342.581395;7;" false ";28;0;0.0
937;43.930233;1.141856;0.822826;338.465116;4;" false ";33;0;0.0
750;43.930233;1.274691;0.81801;343.27907;1;" false ";44;7;0.159
612;43.952381;0.076639;0.826717;349.619048;6;" false ";50;29;0.58
611;43.952381;0.076639;0.827359;349.619048;7;" true ";33;14;0.424
580;43.952381;0.100017;0.832313;349.190476;7;" true ";41;13;0.317
625;43.952381;0.105899;0.810045;349.619048;2;" false ";36;17;0.472
624;43.952381;0.106454;0.80979;349.619048;6;" false ";51;36;0.706
526;43.952381;0.125887;0.845631;349.380952;7;" false ";36;17;0.472
502;43.952381;0.139862;0.819164;349.380952;2;" false ";49;33;0.673
515;43.952381;0.144992;0.836262;349.380952;1;" false ";40;25;0.625
515;43.952381;0.145823;0.836312;349.380952;2;" false ";47;33;0.702
504;43.952381;0.146441;0.823532;349.380952;7;" true ";46;27;0.587
521;43.952381;0.151857;0.831913;349.380952;4;" false ";44;22;0.5
378;43.952381;0.168922;0.854115;348.52381;2;" false ";52;22;0.423
435;43.952381;0.173127;0.835482;346.619048;3;" false ";46;8;0.174
448;43.952381;0.204175;0.838733;345.285714;3;" false ";50;15;0.3
447;43.952381;0.207396;0.837719;345.285714;3;" false ";40;9;0.225
395;43.952381;0.214664;0.84069;347.571429;6;" false ";35;0;0.0
394;43.952381;0.219727;0.840199;347.571429;6;" false ";40;11;0.275
456;43.952381;0.226386;0.838921;345.285714;1;" false ";49;47;0.959
365;43.952381;0.236192;0.849097;348.52381;1;" false ";36;20;0.556
389;43.952381;0.275611;0.836072;347.0;3;" false ";42;8;0.19
818;43.952381;0.694153;0.821596;346.666667;2;" false ";43;0;0.0
805;43.952381;0.701803;0.828304;345.619048;4;" false ";55;28;0.509
808;43.952381;0.712751;0.828723;345.047619;3;" false ";48;8;0.167
813;43.952381;0.717138;0.826821;346.666667;8;" false ";55;8;0.145
810;43.952381;0.758415;0.832725;346.666667;2;" false ";44;8;0.182
848;43.952381;0.760291;0.822083;345.190476;6;" false ";55;7;0.127
23;43.953488;0.944729;0.820136;339.813953;3;" false ";51;8;0.157
349;43.953488;0.968849;0.830372;341.0;3;" false ";32;8;0.25
605;43.953488;1.054371;0.836133;344.55814;4;" false ";52;8;0.154
605;43.953488;1.055625;0.836298;344.55814;6;" false ";49;8;0.163
605;43.953488;1.06585;0.83692;344.55814;3;" false ";44;8;0.182
513;43.953488;1.071152;0.824461;344.418605;2;" false ";46;14;0.304
487;43.953488;1.088231;0.824692;344.069767;5;" false ";44;5;0.114
484;43.953488;1.102255;0.824027;343.534884;3;" false ";41;0;0.0
343;43.953488;1.113906;0.826115;342.744186;3;" false ";36;7;0.194
348;43.953488;1.121054;0.829828;342.488372;2;" false ";49;0;0.0
348;43.953488;1.122427;0.829959;342.488372;7;" false ";50;5;0.1
344;43.953488;1.136212;0.82737;342.488372;2;" false ";36;7;0.194
409;43.953488;1.210612;0.835301;341.790698;4;" false ";46;7;0.152
318;43.953488;1.40621;0.799581;334.697674;7;" false ";55;12;0.218
94;43.976744;0.845353;0.832027;342.325581;4;" false ";49;3;0.061
489;43.976744;0.974078;0.830244;343.046512;5;" false ";39;7;0.179
489;43.976744;0.977301;0.830628;343.046512;3;" false ";36;7;0.194
491;43.976744;1.080364;0.828738;344.116279;2;" false ";44;8;0.182
356;43.976744;1.087904;0.830606;343.232558;5;" false ";45;7;0.156
354;43.976744;1.111335;0.827579;342.744186;1;" false ";40;8;0.2
345;43.976744;1.154632;0.828442;342.488372;1;" false ";34;6;0.176
493;44.0;0.125449;0.825535;348.571429;5;" true ";48;19;0.396
438;44.0;0.16398;0.830478;346.619048;7;" false ";51;8;0.157
376;44.0;0.276829;0.842634;346.52381;3;" false ";47;8;0.17
323;44.0;0.281904;0.830299;347.857143;1;" false ";35;16;0.457
376;44.0;0.285511;0.843944;346.52381;6;" false ";45;8;0.178
334;44.0;0.28811;0.837575;348.238095;2;" false ";43;20;0.465
330;44.0;0.302578;0.833773;348.238095;4;" false ";43;11;0.256
351;44.0;0.347027;0.841362;348.666667;2;" false ";39;8;0.205
340;44.0;0.425243;0.833388;348.666667;6;" false ";55;13;0.236
