"entropy";"pc";"bfr";"shf";"msi";"used";"demandsq";"lockss";"ratio"
"45.619048";"0.233532";"0.847226";"1.133916";"347.238095";"0.713068";"4";"2";"0.540000"
"29.952381";"1.047254";"0.683464";"1.102894";"339.523810";"0.639746";"4";"2";"0.010000"
"4.000000";"141.051342";"0.035455";"0.202435";"31.083333";"0.057765";"5";"0";"0.000000"
"5.750000";"117.678801";"0.045030";"0.280933";"48.416667";"0.099787";"5";"0";"0.000000"
"30.875000";"1.127998";"0.708119";"1.195610";"330.208333";"0.593987";"5";"1";"0.010000"
"48.333333";"0.103367";"0.878421";"1.043069";"349.904762";"0.753788";"7";"1";"0.410000"
"43.083333";"0.211014";"0.815016";"1.148056";"347.458333";"0.700402";"5";"0";"0.370000"
"32.000000";"1.058453";"0.707017";"1.146925";"323.952381";"0.631629";"4";"2";"0.010000"
"4.666667";"108.983085";"0.044886";"0.253266";"40.208333";"0.075166";"5";"0";"0.000000"
"41.952381";"0.715533";"0.806265";"1.411830";"340.380952";"0.583604";"5";"0";"0.150000"
"6.916667";"84.668533";"0.084543";"0.421534";"65.875000";"0.113991";"5";"0";"0.000000"
"6.750000";"87.644463";"0.070076";"0.374297";"65.083333";"0.125237";"10";"0";"0.000000"
"6.958333";"64.451218";"0.100188";"0.447392";"70.750000";"0.114583";"5";"0";"0.000000"
"27.666667";"1.112514";"0.738478";"1.155258";"332.333333";"0.608191";"7";"5";"0.020000"
"32.916667";"1.276809";"0.733649";"1.199422";"338.458333";"0.603338";"5";"0";"0.230000"
"26.627907";"4.395297";"0.679109";"1.344654";"301.627907";"0.426202";"4";"1";"0.180000"
"5.333333";"93.061585";"0.039615";"0.246136";"40.041667";"0.080374";"4";"0";"0.000000"
"44.069767";"0.619509";"0.824713";"1.376614";"341.209302";"0.602735";"3";"0";"0.190000"
"34.380952";"0.976733";"0.761106";"1.238338";"340.428571";"0.615395";"2";"0";"0.240000"
"33.000000";"0.756898";"0.751276";"1.087619";"346.047619";"0.664232";"7";"1";"0.180000"
"35.500000";"1.566568";"0.721937";"1.462636";"320.208333";"0.503433";"4";"0";"0.280000"
"7.708333";"69.996581";"0.085019";"0.437641";"70.541667";"0.127486";"8";"0";"0.000000"
"46.761905";"0.419587";"0.857390";"1.334495";"345.333333";"0.647863";"6";"1";"0.230000"
"48.952381";"0.286621";"0.854547";"1.322956";"345.571429";"0.661661";"5";"0";"0.220000"
"27.750000";"1.728752";"0.660610";"1.175137";"321.333333";"0.567827";"4";"1";"0.010000"
"29.625000";"2.195607";"0.700156";"1.298133";"320.416667";"0.516572";"7";"1";"0.010000"
"30.697674";"2.107914";"0.725936";"1.359850";"324.976744";"0.500793";"6";"1";"0.120000"
"4.083333";"146.948480";"0.033996";"0.216045";"36.791667";"0.075758";"10";"0";"0.000000"
"28.958333";"2.033543";"0.695814";"1.322799";"314.125000";"0.508641";"3";"0";"0.010000"
"31.904762";"0.794302";"0.763596";"1.186453";"341.714286";"0.632846";"4";"0";"0.010000"
"28.674419";"3.383936";"0.701882";"1.323004";"314.325581";"0.485135";"6";"1";"0.190000"
"42.697674";"0.758467";"0.812381";"1.359491";"339.906977";"0.591900";"5";"2";"0.350000"
"9.875000";"43.171041";"0.160376";"0.658846";"109.791667";"0.180871";"3";"0";"0.000000"
"31.833333";"2.458828";"0.739699";"1.489715";"328.791667";"0.455611";"3";"0";"0.010000"
"43.095238";"0.116576";"0.838754";"0.939479";"347.380952";"0.767587";"3";"1";"0.560000"
"37.333333";"0.487296";"0.793968";"1.229743";"346.333333";"0.642045";"5";"2";"0.350000"
"36.541667";"1.697840";"0.737598";"1.522008";"330.708333";"0.479877";"8";"1";"0.160000"
"29.208333";"2.706489";"0.674809";"1.338966";"301.041667";"0.480942";"3";"0";"0.010000"
"32.041667";"2.358553";"0.710435";"1.388346";"307.083333";"0.492069";"7";"0";"0.010000"
"5.916667";"104.037823";"0.074465";"0.385427";"60.541667";"0.106889";"4";"0";"0.000000"
"3.958333";"131.579997";"0.033913";"0.201397";"32.416667";"0.063092";"1";"0";"0.000000"
"7.416667";"80.206859";"0.077659";"0.413761";"68.666667";"0.129498";"10";"0";"0.000000"
"45.348837";"0.699146";"0.818354";"1.446989";"343.186047";"0.575449";"2";"0";"0.220000"
"43.095238";"0.118822";"0.845662";"0.987563";"348.095238";"0.761228";"6";"4";"0.700000"
"28.875000";"1.492991";"0.715795";"1.231497";"323.166667";"0.557292";"4";"0";"0.010000"
"43.581395";"0.952034";"0.805813";"1.434981";"344.372093";"0.564482";"1";"1";"0.690000"
"31.000000";"1.379401";"0.741024";"1.283695";"326.750000";"0.563565";"6";"1";"0.010000"
"31.666667";"1.961409";"0.720796";"1.356269";"321.250000";"0.507102";"6";"3";"0.020000"
"29.047619";"1.015176";"0.730430";"1.124382";"337.333333";"0.634199";"5";"2";"0.020000"
"44.666667";"0.428499";"0.836687";"1.375714";"341.714286";"0.616883";"5";"0";"0.250000"
"31.916667";"1.397687";"0.724784";"1.249546";"333.166667";"0.576941";"8";"1";"0.010000"
"43.666667";"0.390478";"0.816087";"1.342249";"337.041667";"0.617779";"2";"1";"0.220000"
"9.833333";"57.091462";"0.134118";"0.617089";"105.750000";"0.191525";"3";"0";"0.000000"
"31.041667";"1.660333";"0.704236";"1.280002";"323.041667";"0.543324";"3";"0";"0.010000"
"47.333333";"0.079143";"0.834382";"0.995416";"349.666667";"0.761093";"6";"4";"0.490000"
"47.375000";"0.305315";"0.819974";"1.299076";"346.125000";"0.649621";"10";"4";"0.420000"
"40.906977";"1.284429";"0.790337";"1.370282";"336.139535";"0.569107";"2";"1";"0.370000"
"48.208333";"0.443604";"0.837917";"1.437315";"344.125000";"0.606061";"7";"1";"0.120000"
"31.238095";"1.112010";"0.708090";"1.165764";"336.142857";"0.623782";"8";"3";"0.010000"
"39.625000";"0.484693";"0.801909";"1.250473";"334.375000";"0.635062";"1";"0";"0.370000"
"31.953488";"2.341167";"0.739672";"1.455604";"323.767442";"0.459567";"13";"3";"0.230000"
"37.860465";"1.907384";"0.770444";"1.592904";"336.674419";"0.447542";"3";"1";"0.320000"
"45.000000";"0.397676";"0.805840";"1.350487";"345.958333";"0.618490";"5";"1";"0.270000"
"31.186047";"4.160971";"0.663663";"1.389913";"308.116279";"0.440143";"6";"0";"0.230000"
"44.523810";"0.167957";"0.842434";"1.057778";"348.333333";"0.735795";"5";"2";"0.440000"
"5.333333";"134.842246";"0.054718";"0.308171";"52.541667";"0.101918";"6";"0";"0.000000"
"28.488372";"2.715141";"0.706436";"1.377601";"319.023256";"0.472384";"5";"0";"0.110000"
"31.860465";"2.909061";"0.729204";"1.543719";"318.000000";"0.414442";"7";"1";"0.120000"
"2.875000";"210.063780";"0.019817";"0.128351";"21.375000";"0.044626";"3";"0";"0.000000"
"4.750000";"121.866182";"0.048723";"0.263492";"41.375000";"0.075166";"12";"0";"0.000000"
"31.279070";"1.664368";"0.764821";"1.365676";"333.093023";"0.522001";"2";"0";"0.430000"
"30.166667";"1.370131";"0.726273";"1.321850";"339.750000";"0.532907";"6";"2";"0.010000"
"29.095238";"1.257024";"0.727526";"1.148421";"336.809524";"0.622971";"5";"1";"0.020000"
"41.930233";"0.820221";"0.818251";"1.416886";"339.046512";"0.576110";"6";"3";"0.870000"
"41.325581";"0.892857";"0.801719";"1.406638";"340.069767";"0.572542";"6";"0";"0.200000"
"38.837209";"1.256759";"0.799426";"1.433441";"339.279070";"0.541689";"6";"3";"0.480000"
"27.875000";"1.646971";"0.686580";"1.197047";"327.750000";"0.563447";"5";"0";"0.010000"
"30.416667";"2.319181";"0.674581";"1.334863";"307.041667";"0.510062";"12";"1";"0.010000"
"28.250000";"1.946242";"0.675923";"1.207713";"316.833333";"0.549242";"6";"2";"0.010000"
"25.833333";"2.625847";"0.687952";"1.262586";"322.416667";"0.515862";"4";"1";"0.010000"
"31.958333";"1.571730";"0.757164";"1.365496";"324.916667";"0.520005";"6";"1";"0.010000"
"46.375000";"0.234603";"0.850998";"1.197822";"348.166667";"0.690459";"8";"1";"0.160000"
"9.208333";"54.011265";"0.095097";"0.488998";"81.500000";"0.152699";"6";"0";"0.000000"
"39.625000";"0.600288";"0.814604";"1.418397";"341.000000";"0.575876";"5";"2";"0.270000"
"42.875000";"0.160541";"0.846782";"1.043854";"347.166667";"0.739938";"9";"4";"0.560000"
"36.047619";"0.572727";"0.804050";"1.204019";"342.952381";"0.654627";"7";"2";"0.440000"
"31.761905";"0.857317";"0.723211";"1.051045";"340.428571";"0.683036";"7";"3";"0.020000"
"31.809524";"0.859348";"0.772488";"1.105695";"344.571429";"0.662744";"4";"1";"0.010000"
"48.333333";"0.568419";"0.849482";"1.418468";"346.476190";"0.617965";"5";"1";"0.430000"
"4.833333";"136.477185";"0.044685";"0.264290";"45.708333";"0.091738";"5";"0";"0.000000"
"31.000000";"1.744826";"0.736248";"1.343500";"324.916667";"0.513613";"7";"1";"0.010000"
"31.000000";"1.375981";"0.717143";"1.292603";"327.166667";"0.552912";"5";"1";"0.010000"
"8.750000";"49.536998";"0.113223";"0.529390";"88.958333";"0.158617";"5";"0";"0.000000"
"49.791667";"0.201599";"0.837511";"1.249845";"345.916667";"0.678977";"4";"1";"0.250000"
"42.285714";"0.122303";"0.829863";"0.935983";"349.571429";"0.772321";"4";"2";"0.660000"
"28.583333";"1.034718";"0.708877";"1.188032";"337.791667";"0.594579";"4";"2";"0.010000"
"30.375000";"1.693663";"0.702503";"1.186771";"330.625000";"0.582741";"4";"0";"0.010000"
"32.250000";"1.117597";"0.720805";"1.301169";"328.666667";"0.555634";"7";"0";"0.010000"
"28.291667";"2.847673";"0.694917";"1.215716";"324.958333";"0.546875";"7";"3";"0.020000"
"31.095238";"1.134529";"0.736763";"1.175106";"341.047619";"0.613366";"10";"2";"0.010000"
"48.428571";"0.166254";"0.866121";"1.162863";"349.666667";"0.717127";"5";"1";"0.270000"
"45.372093";"0.701116";"0.817482";"1.458399";"342.767442";"0.573269";"3";"2";"0.340000"
"29.333333";"1.540076";"0.695432";"1.177802";"323.541667";"0.580848";"5";"0";"0.010000"
"37.279070";"1.166456";"0.781836";"1.392460";"335.348837";"0.545917";"6";"1";"0.220000"
"33.348837";"2.818638";"0.719543";"1.475681";"316.674419";"0.430431";"5";"0";"0.120000"
"29.666667";"2.283198";"0.706045";"1.305130";"320.583333";"0.515507";"9";"3";"0.020000"
"27.583333";"1.749237";"0.675334";"1.161996";"326.583333";"0.576823";"7";"1";"0.010000"
"5.708333";"95.171109";"0.076548";"0.377244";"63.000000";"0.113518";"10";"0";"0.000000"
"45.333333";"0.107554";"0.829289";"1.031446";"346.625000";"0.745028";"1";"0";"0.520000"
"32.125000";"1.829283";"0.742704";"1.281111";"325.625000";"0.555753";"5";"2";"0.370000"
"30.083333";"1.339063";"0.703560";"1.235968";"324.166667";"0.581321";"5";"2";"0.010000"
"40.976744";"1.267661";"0.807236";"1.519723";"335.906977";"0.517310";"2";"0";"0.460000"
"45.791667";"0.238184";"0.849070";"1.182136";"345.666667";"0.691051";"6";"1";"0.340000"
"8.416667";"65.441495";"0.101488";"0.476377";"79.041667";"0.139678";"3";"0";"0.000000"
"43.441860";"0.762296";"0.814227";"1.456666";"339.558140";"0.566068";"5";"2";"0.200000"
"29.583333";"2.391737";"0.663282";"1.368856";"302.416667";"0.462003";"6";"0";"0.010000"
"33.571429";"0.577225";"0.749097";"1.073367";"341.190476";"0.678030";"8";"4";"0.670000"
"8.125000";"62.475954";"0.095893";"0.472915";"78.250000";"0.141572";"3";"0";"0.000000"
"42.125000";"0.793029";"0.776827";"1.388122";"341.333333";"0.590436";"6";"1";"0.150000"
"9.541667";"56.195607";"0.134463";"0.601516";"95.083333";"0.156487";"1";"0";"0.000000"
"25.833333";"1.401672";"0.701457";"1.181812";"328.041667";"0.572680";"7";"1";"0.020000"
"40.904762";"1.124272";"0.819041";"1.574264";"339.333333";"0.524080";"5";"0";"0.120000"
"39.000000";"0.570359";"0.814990";"1.327947";"344.458333";"0.609848";"3";"0";"0.170000"
"42.047619";"0.929950";"0.822670";"1.460145";"344.571429";"0.568182";"11";"2";"0.140000"
"33.375000";"0.904074";"0.727705";"1.221111";"335.416667";"0.592448";"4";"0";"0.160000"
"32.720930";"2.461281";"0.726971";"1.503842";"321.046512";"0.444305";"2";"1";"0.220000"
"9.791667";"50.124098";"0.127554";"0.573679";"103.125000";"0.189394";"0";"0";"0.000000"
"9.916667";"47.912205";"0.134729";"0.592929";"104.541667";"0.186790";"7";"0";"0.000000"
"49.416667";"0.146836";"0.851493";"1.176292";"347.166667";"0.707978";"6";"2";"0.340000"
"45.142857";"0.143618";"0.854542";"1.069191";"349.095238";"0.737554";"6";"0";"0.180000"
"30.125000";"1.599870";"0.724749";"1.246143";"336.500000";"0.557055";"3";"1";"0.010000"
"29.916667";"1.413286";"0.705208";"1.170075";"326.708333";"0.592685";"6";"1";"0.010000"
"7.666667";"60.809333";"0.144464";"0.547728";"94.375000";"0.147846";"9";"0";"0.000000"
"9.833333";"52.864276";"0.095830";"0.500224";"83.625000";"0.158617";"7";"0";"0.000000"
"31.125000";"2.430960";"0.694431";"1.327656";"314.666667";"0.509943";"6";"1";"0.010000"
"31.208333";"0.981295";"0.775032";"1.190857";"335.125000";"0.619910";"8";"3";"0.020000"
"31.604651";"2.361073";"0.735080";"1.422205";"322.465116";"0.472648";"7";"1";"0.130000"
"30.958333";"1.665422";"0.688556";"1.223700";"333.375000";"0.560606";"7";"0";"0.010000"
"28.833333";"1.711457";"0.694783";"1.264892";"323.125000";"0.540009";"6";"1";"0.010000"
"29.375000";"1.308691";"0.711461";"1.208861";"330.875000";"0.581321";"1";"0";"0.010000"
"43.125000";"0.195285";"0.854544";"1.089258";"349.625000";"0.724905";"5";"2";"0.620000"
"38.958333";"0.666306";"0.792010";"1.387526";"343.791667";"0.582031";"6";"0";"0.200000"
"7.583333";"90.252119";"0.075883";"0.406865";"69.833333";"0.134233";"4";"0";"0.000000"
"4.583333";"126.242320";"0.045585";"0.244739";"37.166667";"0.065578";"5";"0";"0.000000"
"41.372093";"1.031075";"0.810070";"1.408535";"334.744186";"0.563095";"2";"1";"0.390000"
"41.190476";"0.291421";"0.823224";"1.081636";"346.047619";"0.714421";"3";"1";"0.570000"
"5.000000";"118.457556";"0.052435";"0.279591";"43.791667";"0.078954";"5";"0";"0.000000"
"34.380952";"0.549184";"0.759695";"1.105522";"342.285714";"0.673566";"6";"1";"0.350000"
"31.750000";"1.424624";"0.687761";"1.320761";"320.250000";"0.538234";"3";"0";"0.010000"
"31.139535";"2.364775";"0.753233";"1.386376";"319.139535";"0.494781";"6";"2";"0.220000"
"34.416667";"1.530984";"0.717863";"1.284272";"329.666667";"0.562027";"2";"0";"0.290000"
"7.041667";"67.910350";"0.075890";"0.393901";"64.958333";"0.119910";"4";"0";"0.000000"
"33.333333";"0.685311";"0.768593";"1.218880";"341.458333";"0.623698";"9";"2";"0.140000"
"6.500000";"82.093541";"0.064842";"0.348342";"56.875000";"0.105469";"1";"0";"0.000000"
"27.720930";"3.906771";"0.690915";"1.375813";"305.790698";"0.430100";"7";"0";"0.220000"
"3.541667";"147.800966";"0.038224";"0.212556";"36.291667";"0.070076";"7";"0";"0.000000"
"29.625000";"1.512770";"0.672431";"1.205788";"322.958333";"0.567472";"7";"0";"0.010000"
"36.651163";"1.129782";"0.816298";"1.400296";"339.930233";"0.561047";"5";"0";"0.310000"
"31.083333";"2.048322";"0.731312";"1.450395";"323.583333";"0.475734";"2";"0";"0.010000"
"28.333333";"2.126273";"0.681748";"1.218185";"333.666667";"0.535038";"3";"1";"0.270000"
"37.761905";"0.680174";"0.803732";"1.250287";"341.714286";"0.635281";"9";"2";"0.400000"
"40.666667";"0.922001";"0.807950";"1.529509";"337.916667";"0.528054";"5";"1";"0.170000"
"45.904762";"0.193330";"0.835362";"1.170196";"348.666667";"0.700352";"4";"1";"0.340000"
"46.761905";"0.261142";"0.840383";"1.149764";"349.333333";"0.706845";"4";"0";"0.240000"
"47.523810";"0.113032";"0.858690";"1.065500";"348.000000";"0.744318";"2";"1";"0.810000"
"29.279070";"2.335228";"0.704242";"1.307956";"310.906977";"0.502312";"7";"1";"0.350000"
"27.166667";"2.201937";"0.703377";"1.269052";"335.291667";"0.533026";"5";"1";"0.240000"
"26.813953";"3.045371";"0.694167";"1.319165";"321.302326";"0.473375";"9";"1";"0.100000"
"4.500000";"121.570924";"0.051488";"0.272269";"44.083333";"0.080374";"6";"0";"0.000000"
"43.750000";"0.371369";"0.820784";"1.316660";"347.333333";"0.632813";"3";"0";"0.360000"
"27.416667";"2.294487";"0.689037";"1.311355";"316.958333";"0.495265";"3";"0";"0.010000"
"3.166667";"181.714489";"0.024292";"0.158278";"27.041667";"0.056581";"6";"0";"0.000000"
"41.958333";"0.195046";"0.822089";"1.136685";"347.500000";"0.695904";"8";"3";"0.560000"
"31.916667";"2.564324";"0.711845";"1.513279";"323.583333";"0.430634";"4";"1";"0.060000"
"27.375000";"5.060256";"0.705795";"1.321138";"308.291667";"0.468395";"4";"1";"0.010000"
"8.583333";"67.646033";"0.109606";"0.512635";"85.750000";"0.152699";"6";"0";"0.000000"
"40.380952";"0.727158";"0.829067";"1.333999";"343.333333";"0.622159";"2";"0";"0.180000"
"40.916667";"0.341168";"0.832357";"1.218852";"345.541667";"0.669508";"5";"2";"0.470000"
"41.416667";"0.476190";"0.838087";"1.338295";"343.125000";"0.629380";"6";"0";"0.320000"
"36.095238";"1.621523";"0.809006";"1.582193";"337.047619";"0.489719";"6";"0";"0.100000"
"28.666667";"1.823832";"0.673317";"1.230805";"322.500000";"0.552202";"4";"1";"0.010000"
"4.791667";"121.124350";"0.039603";"0.239161";"39.250000";"0.077770";"4";"0";"0.000000"
"8.500000";"65.902735";"0.104665";"0.509653";"90.166667";"0.169508";"2";"0";"0.000000"
"4.000000";"127.588539";"0.030955";"0.189067";"27.875000";"0.052675";"3";"0";"0.000000"
"34.523810";"0.501845";"0.778366";"1.155007";"344.714286";"0.660579";"5";"1";"0.310000"
"28.041667";"2.344692";"0.675688";"1.198079";"327.666667";"0.546757";"8";"3";"0.020000"
"30.916667";"1.616182";"0.712107";"1.299143";"312.083333";"0.529119";"10";"2";"0.010000"
"42.000000";"0.127203";"0.826713";"0.992442";"345.809524";"0.755682";"5";"3";"0.660000"
"9.000000";"64.232126";"0.089487";"0.448101";"73.291667";"0.133404";"8";"0";"0.000000"
"27.541667";"1.470032";"0.721172";"1.266263";"334.791667";"0.557292";"4";"1";"0.020000"
"30.625000";"2.244196";"0.687003";"1.270436";"322.083333";"0.528409";"8";"2";"0.010000"
"29.041667";"1.879573";"0.733724";"1.272360";"327.041667";"0.548887";"8";"1";"0.010000"
"40.069767";"1.168124";"0.808964";"1.536402";"339.023256";"0.512355";"3";"1";"0.270000"
"40.790698";"1.071380";"0.798605";"1.418857";"339.953488";"0.551929";"4";"2";"0.210000"
"33.190476";"0.718491";"0.767655";"1.150988";"341.428571";"0.646374";"9";"0";"0.290000"
"36.047619";"0.555732";"0.805193";"1.175991";"343.666667";"0.664773";"4";"1";"0.150000"
"30.750000";"1.953553";"0.689459";"1.313960";"321.791667";"0.511364";"5";"0";"0.010000"
"6.166667";"108.092995";"0.073540";"0.371514";"57.000000";"0.097301";"3";"0";"0.000000"
"4.208333";"139.353279";"0.038318";"0.222910";"35.416667";"0.067590";"4";"0";"0.000000"
"45.904762";"0.164367";"0.838264";"1.118748";"348.380952";"0.719156";"3";"1";"0.310000"
"31.714286";"0.913436";"0.762077";"1.125705";"343.428571";"0.648404";"2";"0";"0.190000"
"5.875000";"99.361361";"0.105308";"0.445298";"68.166667";"0.099313";"7";"0";"0.000000"
"27.208333";"1.622965";"0.717061";"1.269595";"334.791667";"0.549834";"4";"0";"0.010000"
"31.619048";"0.834999";"0.789861";"1.174674";"339.857143";"0.645563";"5";"0";"0.010000"
"4.625000";"138.440914";"0.035712";"0.233112";"40.625000";"0.085227";"5";"0";"0.000000"
"30.047619";"0.742298";"0.763106";"1.131477";"343.428571";"0.644886";"4";"1";"0.180000"
"9.958333";"40.915196";"0.166634";"0.677288";"116.708333";"0.196615";"8";"0";"0.000000"
"40.511628";"1.297757";"0.808593";"1.515716";"334.534884";"0.520151";"7";"2";"0.420000"
"34.093023";"2.538559";"0.757367";"1.606785";"325.627907";"0.415433";"5";"2";"0.310000"
"42.720930";"0.856293";"0.798849";"1.407517";"341.837209";"0.570494";"7";"4";"0.450000"
"4.958333";"120.979587";"0.046163";"0.275431";"46.458333";"0.092448";"3";"0";"0.000000"
"4.625000";"128.227313";"0.043151";"0.259656";"44.291667";"0.088897";"9";"0";"0.000000"
"9.666667";"43.201765";"0.171620";"0.673737";"116.250000";"0.191761";"1";"0";"0.000000"
"33.046512";"2.402661";"0.737497";"1.473215";"323.674419";"0.454347";"5";"2";"0.420000"
"8.958333";"54.008679";"0.114325";"0.534283";"87.208333";"0.151634";"2";"0";"0.000000"
"29.750000";"1.203531";"0.714070";"1.240051";"329.625000";"0.577652";"3";"3";"0.020000"
"40.619048";"0.222753";"0.820084";"1.069637";"347.857143";"0.721050";"5";"1";"0.440000"
"43.809524";"0.281770";"0.826243";"1.207452";"345.952381";"0.678436";"5";"2";"0.430000"
"3.666667";"146.935869";"0.038096";"0.206276";"29.958333";"0.051373";"6";"0";"0.000000"
"31.416667";"1.494727";"0.742387";"1.291077";"334.000000";"0.560961";"5";"1";"0.010000"
"29.833333";"1.378308";"0.683934";"1.201144";"324.291667";"0.577770";"4";"0";"0.010000"
"29.250000";"1.305426";"0.712316";"1.161179";"328.000000";"0.591619";"4";"0";"0.080000"
"34.930233";"1.843645";"0.759621";"1.413072";"336.906977";"0.509051";"4";"0";"0.260000"
"7.375000";"54.804005";"0.146607";"0.551967";"92.291667";"0.135772";"5";"0";"0.000000"
"29.416667";"1.601918";"0.683916";"1.225394";"320.500000";"0.565933";"4";"1";"0.010000"
"28.375000";"2.374251";"0.672763";"1.276919";"311.541667";"0.521188";"4";"0";"0.010000"
"30.395349";"2.568568";"0.711678";"1.359626";"315.534884";"0.490883";"7";"1";"0.110000"
"31.418605";"2.467950";"0.736427";"1.367064";"325.627907";"0.492270";"4";"1";"0.530000"
"31.250000";"2.406308";"0.727392";"1.512596";"323.666667";"0.435014";"7";"1";"0.030000"
"7.458333";"68.441363";"0.090403";"0.448097";"75.208333";"0.137902";"3";"0";"0.000000"
"43.761905";"0.109343";"0.822062";"0.976841";"347.571429";"0.764069";"6";"3";"0.710000"
"44.500000";"0.159401";"0.829392";"1.140155";"347.958333";"0.710227";"4";"0";"0.460000"
"37.714286";"0.349316";"0.815355";"1.135655";"346.904762";"0.687500";"3";"1";"0.270000"
"41.708333";"0.828795";"0.826638";"1.470634";"339.791667";"0.570076";"4";"0";"0.160000"
"45.000000";"0.253062";"0.832897";"1.185076";"348.375000";"0.689039";"7";"2";"0.470000"
"7.791667";"74.311644";"0.077546";"0.419097";"68.833333";"0.130327";"5";"0";"0.000000"
"32.666667";"1.154739";"0.735356";"1.207210";"338.458333";"0.604759";"5";"0";"0.290000"
"4.166667";"144.370600";"0.037787";"0.222899";"35.166667";"0.067116";"4";"0";"0.000000"
"31.904762";"0.817530";"0.733502";"1.107270";"340.095238";"0.665314";"6";"1";"0.020000"
"3.791667";"132.615388";"0.041070";"0.225240";"34.041667";"0.060606";"5";"0";"0.000000"
"40.837209";"1.478110";"0.791114";"1.580316";"337.883721";"0.489033";"7";"2";"0.200000"
"45.750000";"0.118919";"0.852033";"1.104339";"349.541667";"0.724195";"2";"0";"0.330000"
"41.767442";"0.776161";"0.818466";"1.351566";"342.813953";"0.599696";"7";"2";"0.310000"
"29.791667";"0.954261";"0.752510";"1.216040";"331.666667";"0.592448";"3";"0";"0.340000"
"30.458333";"1.275514";"0.719843";"1.227509";"327.916667";"0.588423";"3";"0";"0.290000"
"7.875000";"61.471114";"0.127768";"0.539668";"88.666667";"0.143466";"4";"0";"0.000000"
"28.458333";"1.392679";"0.670339";"1.164391";"324.583333";"0.577296";"5";"0";"0.010000"
"45.958333";"0.362387";"0.841851";"1.387645";"347.416667";"0.624053";"6";"0";"0.230000"
"33.952381";"0.628985";"0.789356";"1.154907";"345.666667";"0.657062";"9";"2";"0.250000"
"5.958333";"94.766722";"0.058647";"0.329129";"54.250000";"0.103812";"3";"0";"0.000000"
"8.208333";"62.086511";"0.099284";"0.484759";"81.416667";"0.148319";"4";"0";"0.000000"
"42.619048";"0.142054";"0.821047";"1.012529";"347.238095";"0.747835";"3";"1";"0.530000"
"45.583333";"0.408244";"0.842531";"1.364639";"346.666667";"0.630327";"4";"1";"0.220000"
"28.833333";"1.412632";"0.699760";"1.235469";"328.708333";"0.567590";"5";"2";"0.010000"
"40.558140";"1.256241";"0.780506";"1.370162";"337.697674";"0.562698";"10";"4";"0.380000"
"26.837209";"4.984884";"0.598960";"1.263480";"290.534884";"0.431686";"4";"1";"0.140000"
"29.666667";"1.857792";"0.701067";"1.234495";"315.833333";"0.554332";"7";"2";"0.010000"
"33.232558";"3.400846";"0.730846";"1.570666";"321.209302";"0.394160";"4";"1";"0.290000"
"9.000000";"55.885643";"0.147430";"0.607485";"102.000000";"0.167969";"5";"0";"0.000000"
"25.791667";"2.666448";"0.628146";"1.151442";"311.708333";"0.534801";"3";"2";"0.020000"
"32.041667";"3.358718";"0.717122";"1.387796";"313.583333";"0.473603";"7";"1";"0.080000"
"43.291667";"0.167483";"0.827978";"1.123073";"347.208333";"0.707741";"7";"2";"0.460000"
"38.666667";"0.934624";"0.790957";"1.335602";"341.904762";"0.598214";"3";"1";"0.330000"
"36.000000";"1.835861";"0.787243";"1.541000";"334.291667";"0.478693";"5";"1";"0.280000"
"39.285714";"0.753644";"0.801514";"1.336859";"337.142857";"0.601326";"3";"0";"0.200000"
"45.761905";"0.114732";"0.855653";"1.078015";"349.000000";"0.738772";"7";"4";"0.460000"
"36.476190";"0.379068";"0.790513";"1.106853";"343.238095";"0.694264";"1";"0";"0.740000"
"48.000000";"0.089538";"0.842493";"1.020726";"349.428571";"0.755547";"5";"2";"0.410000"
"39.976744";"1.389132";"0.804552";"1.584185";"341.395349";"0.491015";"9";"1";"0.170000"
"4.291667";"116.628328";"0.057402";"0.288868";"44.333333";"0.074692";"2";"0";"0.000000"
"48.333333";"0.235691";"0.849503";"1.252345";"348.761905";"0.677219";"3";"1";"0.390000"
"6.375000";"90.660654";"0.093795";"0.440806";"74.916667";"0.133168";"6";"0";"0.000000"
"39.883721";"1.328737";"0.798851";"1.488554";"336.976744";"0.520217";"0";"0";"0.300000"
"44.904762";"0.677372";"0.821547";"1.452587";"343.238095";"0.587392";"4";"0";"0.260000"
"4.750000";"107.964233";"0.057153";"0.303275";"47.833333";"0.085346";"5";"0";"0.000000"
"31.666667";"2.833037";"0.687372";"1.403483";"305.166667";"0.470762";"1";"0";"0.010000"
"44.744186";"0.820254";"0.813035";"1.487430";"343.302326";"0.555761";"4";"0";"0.280000"
"28.541667";"2.063543";"0.716963";"1.240659";"325.708333";"0.554924";"4";"1";"0.010000"
"30.333333";"1.886844";"0.721760";"1.333335";"324.541667";"0.524740";"4";"1";"0.100000"
"40.069767";"1.357584";"0.802263";"1.489748";"337.441860";"0.519160";"6";"1";"0.110000"
"3.333333";"174.126321";"0.032970";"0.196354";"35.083333";"0.071141";"7";"0";"0.000000"
"5.000000";"128.013054";"0.034337";"0.225203";"39.916667";"0.084517";"7";"0";"0.000000"
"9.208333";"58.495476";"0.110582";"0.533501";"92.708333";"0.174479";"6";"0";"0.000000"
"9.583333";"59.363683";"0.105717";"0.522208";"87.208333";"0.160156";"4";"0";"0.000000"
