"entropy";"path_consecutiveness";"bfr";"msi";"blocked";"ratio"
"54.500000";"0.273408";"0.860120";"347.625000";"1";"0.570000"
"39.428571";"0.447058";"0.804209";"345.142857";"1";"0.660000"
"53.666667";"0.239849";"0.862569";"348.708333";"1";"0.520000"
"51.458333";"0.232693";"0.864492";"346.750000";"1";"0.690000"
"52.476190";"0.296252";"0.858848";"347.238095";"1";"0.560000"
"49.809524";"0.277128";"0.842522";"347.095238";"1";"0.660000"
"54.166667";"0.205549";"0.861964";"349.375000";"1";"0.540000"
"42.767442";"1.389957";"0.809379";"332.232558";"1";"0.560000"
"53.916667";"0.193009";"0.868434";"347.458333";"1";"0.700000"
"49.125000";"0.224234";"0.849562";"348.625000";"1";"0.680000"
"52.761905";"0.377852";"0.858414";"346.857143";"1";"0.510000"
"53.238095";"0.191959";"0.859089";"349.523810";"1";"0.680000"
"44.125000";"0.444344";"0.832339";"339.083333";"1";"0.670000"
"44.255814";"1.064556";"0.817860";"342.767442";"1";"0.550000"
"54.500000";"0.261247";"0.871530";"347.291667";"1";"0.670000"
"49.952381";"0.153790";"0.861316";"348.047619";"1";"0.500000"
"55.666667";"0.273957";"0.852098";"348.761905";"1";"0.600000"
"51.458333";"0.352136";"0.831914";"344.041667";"1";"0.570000"
"53.571429";"0.118984";"0.865543";"349.428571";"1";"0.570000"
"42.458333";"1.079250";"0.824151";"341.958333";"1";"0.610000"
"53.333333";"0.193130";"0.857521";"348.333333";"1";"0.600000"
"53.791667";"0.175190";"0.866594";"349.375000";"1";"0.630000"
"55.416667";"0.148280";"0.874239";"347.375000";"1";"0.680000"
"55.000000";"0.150348";"0.876659";"348.875000";"1";"0.520000"
"55.095238";"0.112862";"0.862918";"348.857143";"1";"0.500000"
"51.791667";"0.242071";"0.852578";"348.041667";"1";"0.630000"
"42.541667";"0.555129";"0.800625";"339.416667";"1";"0.670000"
"50.190476";"0.084264";"0.845819";"349.047619";"1";"0.587000"
"54.083333";"0.222909";"0.870567";"348.541667";"1";"0.690000"
"40.333333";"0.492891";"0.796779";"345.761905";"1";"0.560000"
"42.511628";"0.979490";"0.809876";"340.139535";"1";"0.550000"
"49.208333";"0.276755";"0.865549";"348.000000";"1";"0.550000"
"53.750000";"0.309505";"0.859342";"349.208333";"1";"0.610000"
"53.333333";"0.329384";"0.848153";"344.666667";"1";"0.600000"
"42.666667";"0.380638";"0.841432";"347.000000";"1";"0.650000"
"54.761905";"0.170145";"0.863827";"347.952381";"1";"0.700000"
"43.625000";"0.437651";"0.822952";"342.125000";"1";"0.570000"
"54.571429";"0.153852";"0.852771";"349.333333";"1";"0.610000"
"54.666667";"0.097618";"0.873353";"349.857143";"1";"0.574000"
"52.583333";"0.247629";"0.853930";"347.125000";"1";"0.510000"
"51.190476";"0.249605";"0.872709";"347.809524";"1";"0.610000"
"46.500000";"0.267964";"0.837358";"346.250000";"1";"0.540000"
"49.583333";"0.385159";"0.841598";"348.083333";"1";"0.690000"
"51.476190";"0.273575";"0.847906";"345.714286";"1";"0.500000"
"53.523810";"0.235674";"0.862861";"345.761905";"1";"0.620000"
"54.500000";"0.245704";"0.862627";"347.333333";"1";"0.680000"
"47.380952";"0.157663";"0.850973";"348.857143";"1";"0.700000"
"49.285714";"0.112452";"0.865177";"349.761905";"1";"0.500000"
"45.476190";"0.252930";"0.838237";"346.142857";"1";"0.620000"
"49.416667";"0.223850";"0.857022";"348.500000";"1";"0.630000"
"43.767442";"0.982201";"0.809409";"342.604651";"1";"0.650000"
"55.500000";"0.191873";"0.874248";"348.666667";"1";"0.540000"
"42.581395";"0.861424";"0.821855";"341.325581";"1";"0.530000"
"49.790698";"0.696924";"0.843970";"344.279070";"1";"0.660000"
"51.809524";"0.189599";"0.865534";"349.809524";"1";"0.540000"
"55.666667";"0.143127";"0.877892";"349.619048";"1";"0.670000"
"33.208333";"0.692198";"0.766773";"341.125000";"1";"0.610000"
"38.139535";"1.746776";"0.789271";"339.348837";"0";"0.510000"
"42.348837";"1.308207";"0.804892";"331.906977";"1";"0.560000"
"46.162791";"0.918601";"0.815156";"343.534884";"1";"0.520000"
"48.541667";"0.270340";"0.858401";"347.625000";"1";"0.560000"
"46.860465";"1.028565";"0.832441";"345.837209";"1";"0.630000"
"42.142857";"0.507225";"0.816295";"345.666667";"1";"0.580000"
"40.142857";"0.468442";"0.792710";"344.809524";"1";"0.570000"
"46.511628";"1.021202";"0.817283";"339.906977";"1";"0.610000"
"50.541667";"0.328509";"0.848693";"348.750000";"1";"0.500000"
"56.523810";"0.170931";"0.861458";"349.380952";"1";"0.530000"
"51.375000";"0.225186";"0.862331";"347.500000";"1";"0.520000"
"52.666667";"0.309308";"0.858772";"345.523810";"1";"0.540000"
"42.860465";"1.080372";"0.822721";"343.953488";"1";"0.610000"
"54.791667";"0.154691";"0.866705";"348.041667";"1";"0.540000"
"56.476190";"0.198941";"0.865903";"348.904762";"1";"0.500000"
"52.125000";"0.335355";"0.832050";"344.041667";"1";"0.610000"
"42.441860";"1.097127";"0.819283";"332.790698";"1";"0.550000"
"57.380952";"0.193909";"0.856655";"346.714286";"1";"0.540000"
"49.047619";"0.205247";"0.844006";"346.714286";"1";"0.660000"
"46.209302";"1.004757";"0.823835";"343.581395";"1";"0.580000"
"51.714286";"0.241438";"0.854845";"350.571429";"1";"0.560000"
"53.833333";"0.213182";"0.859059";"347.291667";"1";"0.670000"
"55.285714";"0.162420";"0.857993";"347.952381";"1";"0.640000"
"44.302326";"0.913287";"0.832249";"341.744186";"1";"0.596000"
"54.666667";"0.085456";"0.877965";"349.857143";"1";"0.571000"
"49.791667";"0.238766";"0.851161";"348.291667";"1";"0.690000"
"50.166667";"0.244020";"0.852052";"347.458333";"1";"0.530000"
"54.250000";"0.211342";"0.870796";"347.833333";"1";"0.600000"
"40.250000";"0.498700";"0.818949";"344.625000";"1";"0.670000"
"54.714286";"0.112140";"0.857206";"349.047619";"1";"0.600000"
"44.541667";"0.312591";"0.788287";"334.458333";"1";"0.540000"
"49.708333";"0.208597";"0.850096";"348.625000";"1";"0.630000"
"40.860465";"1.194760";"0.806069";"339.046512";"1";"0.590000"
"52.238095";"0.200852";"0.867020";"349.809524";"1";"0.500000"
"44.291667";"0.317273";"0.789598";"336.125000";"1";"0.560000"
"49.500000";"0.285505";"0.842457";"347.958333";"1";"0.570000"
"52.238095";"0.191553";"0.856823";"347.428571";"1";"0.580000"
"52.047619";"0.259580";"0.859472";"347.095238";"1";"0.680000"
"37.047619";"0.475808";"0.787774";"344.190476";"1";"0.610000"
"56.285714";"0.094086";"0.873722";"348.000000";"1";"0.600000"
"42.416667";"0.521068";"0.803708";"338.708333";"1";"0.530000"
"51.541667";"0.172369";"0.856724";"347.666667";"1";"0.610000"
"53.190476";"0.106604";"0.872132";"349.428571";"1";"0.583000"
"46.714286";"0.154018";"0.856709";"345.619048";"1";"0.630000"
"54.904762";"0.206777";"0.867119";"347.285714";"1";"0.650000"
"51.000000";"0.385451";"0.858775";"344.952381";"1";"0.640000"
"48.125000";"0.351333";"0.840364";"347.416667";"1";"0.570000"
"40.255814";"1.463804";"0.788349";"334.255814";"0";"0.550000"
"55.714286";"0.195112";"0.864952";"348.904762";"1";"0.600000"
"43.116279";"1.148506";"0.823003";"342.465116";"1";"0.542000"
"56.333333";"0.137513";"0.871589";"348.809524";"1";"0.563000"
"36.708333";"0.814723";"0.764370";"331.708333";"1";"0.570000"
"55.708333";"0.230251";"0.863451";"347.333333";"1";"0.680000"
"41.952381";"0.336960";"0.825300";"347.761905";"1";"0.550000"
"53.571429";"0.086507";"0.867323";"348.714286";"1";"0.500000"
"54.000000";"0.246624";"0.856640";"350.333333";"1";"0.660000"
"54.857143";"0.149635";"0.857573";"349.333333";"1";"0.670000"
"55.857143";"0.183551";"0.866261";"348.047619";"1";"0.530000"
"46.250000";"0.368402";"0.839127";"345.166667";"1";"0.650000"
"46.458333";"0.468426";"0.851412";"348.291667";"1";"0.530000"
"45.291667";"0.649640";"0.822442";"344.458333";"1";"0.630000"
"45.083333";"0.511506";"0.842923";"346.250000";"1";"0.630000"
"49.291667";"0.224122";"0.849366";"348.625000";"1";"0.640000"
"55.625000";"0.208155";"0.864375";"347.208333";"1";"0.700000"
"47.860465";"1.057301";"0.824119";"341.093023";"1";"0.580000"
"50.500000";"0.198754";"0.849781";"347.916667";"1";"0.540000"
"50.750000";"0.309680";"0.857061";"344.208333";"1";"0.540000"
"45.666667";"0.557004";"0.846687";"342.619048";"1";"0.500000"
"55.416667";"0.148280";"0.874239";"347.375000";"1";"0.530000"
"42.428571";"0.214402";"0.850347";"346.809524";"1";"0.650000"
"45.000000";"0.390569";"0.842334";"346.833333";"1";"0.500000"
"43.428571";"0.264243";"0.841166";"346.761905";"1";"0.680000"
"55.904762";"0.166264";"0.866306";"347.904762";"1";"0.547000"
"52.541667";"0.245256";"0.845346";"347.416667";"1";"0.530000"
"53.291667";"0.151985";"0.855829";"349.375000";"1";"0.650000"
"56.190476";"0.136340";"0.868028";"349.523810";"1";"0.580000"
"32.238095";"0.809105";"0.753374";"348.666667";"1";"0.549000"
"45.714286";"0.210094";"0.845467";"348.238095";"1";"0.520000"
"43.000000";"0.185507";"0.841072";"346.750000";"1";"0.680000"
"41.125000";"0.883005";"0.817269";"341.833333";"1";"0.630000"
"44.604651";"1.177601";"0.811788";"335.767442";"1";"0.580000"
"49.714286";"0.347204";"0.849393";"346.380952";"1";"0.500000"
"43.428571";"0.287100";"0.832485";"347.142857";"1";"0.535000"
"56.857143";"0.233212";"0.859259";"348.571429";"1";"0.660000"
"49.428571";"0.386405";"0.858438";"344.952381";"1";"0.512000"
"46.095238";"0.236469";"0.849767";"348.238095";"1";"0.610000"
"48.571429";"0.282575";"0.839377";"347.428571";"1";"0.620000"
"41.857143";"0.521832";"0.817077";"345.000000";"1";"0.620000"
"39.666667";"0.135554";"0.820380";"350.476190";"1";"0.541000"
"45.458333";"0.231849";"0.815387";"347.958333";"1";"0.560000"
"37.047619";"0.325591";"0.791826";"346.000000";"1";"0.690000"
"54.761905";"0.104237";"0.866019";"348.285714";"1";"0.530000"
"50.581395";"0.917710";"0.841594";"343.279070";"1";"0.500000"
"55.125000";"0.282949";"0.857107";"347.500000";"1";"0.580000"
"54.000000";"0.267909";"0.870862";"346.875000";"1";"0.510000"
"46.583333";"0.497500";"0.843134";"343.416667";"1";"0.690000"
"53.761905";"0.292143";"0.854668";"348.095238";"1";"0.680000"
"55.791667";"0.243658";"0.873709";"346.666667";"1";"0.630000"
"51.380952";"0.245553";"0.853896";"349.142857";"1";"0.640000"
"46.534884";"0.850351";"0.829118";"343.953488";"1";"0.530000"
"48.255814";"0.843601";"0.827973";"342.279070";"1";"0.510000"
"40.380952";"0.254588";"0.813667";"345.857143";"1";"0.650000"
"56.761905";"0.250510";"0.861736";"348.571429";"1";"0.670000"
"54.125000";"0.193944";"0.861560";"345.625000";"1";"0.690000"
"52.428571";"0.361479";"0.865536";"344.761905";"1";"0.500000"
"53.047619";"0.256249";"0.848963";"349.571429";"1";"0.570000"
"42.860465";"1.053631";"0.822571";"340.604651";"1";"0.560000"
"43.250000";"0.395512";"0.815080";"340.625000";"1";"0.510000"
"50.904762";"0.077349";"0.829550";"349.380952";"1";"0.583000"
"41.488372";"1.404799";"0.802858";"335.674419";"1";"0.600000"
"41.125000";"0.783140";"0.821890";"340.791667";"1";"0.500000"
"54.095238";"0.238635";"0.855337";"347.571429";"1";"0.500000"
"52.476190";"0.296252";"0.858848";"347.238095";"1";"0.580000"
"55.095238";"0.128484";"0.866805";"348.380952";"1";"0.500000"
"54.857143";"0.096577";"0.872955";"349.857143";"1";"0.587000"
"48.285714";"0.327141";"0.842309";"347.190476";"1";"0.590000"
"52.714286";"0.364628";"0.854655";"347.047619";"1";"0.500000"
"49.666667";"0.190258";"0.842670";"348.708333";"1";"0.570000"
"52.809524";"0.259482";"0.833070";"349.952381";"1";"0.510000"
"52.714286";"0.126809";"0.864116";"348.190476";"1";"0.550000"
"54.904762";"0.129966";"0.873027";"348.190476";"1";"0.543000"
"53.190476";"0.414755";"0.862787";"345.809524";"1";"0.510000"
"49.166667";"0.520061";"0.850488";"348.000000";"1";"0.670000"
"39.916667";"0.564816";"0.820687";"344.125000";"1";"0.560000"
"53.809524";"0.177303";"0.862320";"349.571429";"1";"0.520000"
"47.458333";"0.481859";"0.855236";"347.833333";"1";"0.520000"
"50.095238";"0.065607";"0.865994";"349.095238";"1";"0.557000"
"52.875000";"0.246803";"0.858011";"347.583333";"1";"0.560000"
"56.285714";"0.247027";"0.881293";"346.714286";"1";"0.600000"
"53.428571";"0.105490";"0.861494";"349.714286";"1";"0.620000"
"54.619048";"0.130055";"0.857895";"348.476190";"1";"0.521000"
"54.380952";"0.102354";"0.875577";"348.952381";"1";"0.509000"
"53.619048";"0.176886";"0.863755";"349.571429";"1";"0.660000"
"52.095238";"0.117394";"0.851186";"348.142857";"1";"0.570000"
"56.000000";"0.154675";"0.863208";"347.904762";"1";"0.527000"
"53.142857";"0.243035";"0.852749";"348.714286";"1";"0.640000"
"49.476190";"0.320472";"0.845413";"349.428571";"1";"0.640000"
"48.255814";"0.837205";"0.827559";"342.279070";"1";"0.590000"
"39.238095";"0.263245";"0.831431";"347.095238";"1";"0.500000"
"53.708333";"0.203212";"0.873006";"347.541667";"1";"0.540000"
"50.083333";"0.212437";"0.850584";"348.708333";"1";"0.540000"
"49.208333";"0.352351";"0.845175";"347.000000";"1";"0.630000"
"39.750000";"0.599931";"0.803141";"339.625000";"1";"0.570000"
"51.857143";"0.325374";"0.851024";"346.761905";"1";"0.540000"
"55.857143";"0.214415";"0.861088";"348.571429";"1";"0.510000"
"40.857143";"0.515498";"0.811218";"344.380952";"1";"0.620000"
"51.500000";"0.258123";"0.857598";"345.541667";"1";"0.600000"
"45.208333";"0.629929";"0.821662";"344.458333";"0";"0.560000"
"41.416667";"0.786068";"0.793453";"339.541667";"1";"0.610000"
"54.761905";"0.164378";"0.878170";"348.190476";"1";"0.556000"
"52.250000";"0.261552";"0.847598";"346.166667";"1";"0.530000"
"45.581395";"1.018325";"0.824504";"340.627907";"1";"0.520000"
"55.857143";"0.134568";"0.866562";"349.380952";"1";"0.550000"
"46.285714";"0.492272";"0.844111";"348.000000";"1";"0.560000"
"53.208333";"0.262455";"0.863072";"348.375000";"1";"0.570000"
"52.541667";"0.247765";"0.852751";"348.041667";"1";"0.650000"
"54.380952";"0.240230";"0.872787";"349.571429";"1";"0.530000"
"55.285714";"0.177325";"0.871133";"346.809524";"1";"0.576000"
"45.604651";"1.075621";"0.818140";"346.953488";"1";"0.530000"
"51.916667";"0.279175";"0.845521";"345.166667";"1";"0.580000"
"53.238095";"0.127548";"0.866017";"348.523810";"1";"0.680000"
"54.000000";"0.225717";"0.871032";"347.416667";"1";"0.700000"
"53.904762";"0.183956";"0.855701";"348.857143";"1";"0.560000"
"53.047619";"0.275802";"0.871615";"348.238095";"1";"0.500000"
"44.416667";"0.214725";"0.807919";"348.250000";"1";"0.550000"
"48.750000";"0.470361";"0.847327";"344.791667";"1";"0.560000"
"51.380952";"0.237994";"0.830890";"350.095238";"1";"0.610000"
"51.619048";"0.179442";"0.860752";"350.142857";"1";"0.550000"
"52.375000";"0.366428";"0.842674";"344.416667";"1";"0.600000"
"45.750000";"0.376612";"0.853146";"343.666667";"1";"0.680000"
"42.750000";"0.519323";"0.808741";"338.708333";"1";"0.600000"
"54.291667";"0.291432";"0.854683";"347.583333";"1";"0.540000"
"50.761905";"0.128177";"0.863310";"348.666667";"1";"0.610000"
"49.418605";"0.564923";"0.825233";"346.790698";"1";"0.589000"
"56.125000";"0.285800";"0.869671";"348.291667";"1";"0.520000"
"54.571429";"0.146418";"0.838348";"349.904762";"1";"0.640000"
"54.952381";"0.330079";"0.862876";"347.333333";"1";"0.620000"
"42.958333";"0.513604";"0.815723";"339.375000";"1";"0.610000"
"43.571429";"0.192352";"0.855268";"348.523810";"1";"0.576000"
"39.375000";"0.598189";"0.796445";"341.458333";"1";"0.550000"
"51.285714";"0.071986";"0.869118";"348.952381";"0";"0.512000"
"52.285714";"0.260642";"0.850390";"349.809524";"1";"0.580000"
"54.047619";"0.173358";"0.873358";"349.095238";"1";"0.600000"
"37.761905";"0.322500";"0.802421";"347.000000";"0";"0.545000"
"56.523810";"0.146900";"0.860910";"349.047619";"1";"0.500000"
"36.833333";"0.649343";"0.791309";"341.791667";"1";"0.650000"
"56.714286";"0.187319";"0.863050";"348.952381";"1";"0.660000"
"34.208333";"1.169215";"0.761232";"337.833333";"1";"0.510000"
"37.666667";"0.766422";"0.802106";"342.333333";"1";"0.540000"
"56.476190";"0.233986";"0.858632";"348.571429";"1";"0.590000"
"53.952381";"0.173954";"0.868876";"350.190476";"1";"0.630000"
"43.041667";"0.448821";"0.830736";"339.875000";"1";"0.630000"
"54.190476";"0.266166";"0.853359";"346.523810";"1";"0.560000"
"52.904762";"0.157697";"0.859008";"349.476190";"1";"0.500000"
"55.375000";"0.247461";"0.854814";"346.416667";"1";"0.620000"
"49.541667";"0.234021";"0.845556";"345.166667";"1";"0.600000"
"40.750000";"0.470984";"0.813634";"342.791667";"1";"0.550000"
"54.714286";"0.081020";"0.883706";"349.857143";"1";"0.511000"
"56.190476";"0.232364";"0.855072";"348.238095";"1";"0.650000"
"53.857143";"0.143218";"0.863009";"347.857143";"1";"0.563000"
"50.916667";"0.208218";"0.862736";"348.291667";"1";"0.630000"
"42.714286";"0.342715";"0.836378";"346.476190";"1";"0.510000"
"41.857143";"0.336611";"0.825129";"347.761905";"1";"0.530000"
"56.095238";"0.217130";"0.855614";"349.142857";"1";"0.690000"
"49.333333";"0.204908";"0.837236";"345.791667";"1";"0.670000"
"54.476190";"0.150489";"0.849195";"350.142857";"1";"0.670000"
"45.581395";"1.001186";"0.824850";"345.697674";"1";"0.630000"
"48.791667";"0.368456";"0.847185";"347.041667";"0";"0.540000"
"42.291667";"0.577482";"0.800281";"339.416667";"1";"0.640000"
"54.523810";"0.159875";"0.866161";"349.285714";"1";"0.520000"
"46.380952";"0.420123";"0.848243";"349.333333";"1";"0.600000"
"50.750000";"0.231246";"0.844953";"346.583333";"1";"0.640000"
"49.833333";"0.246796";"0.844824";"346.583333";"1";"0.590000"
"51.416667";"0.288282";"0.846169";"347.583333";"1";"0.660000"
"46.047619";"0.160925";"0.851245";"349.380952";"1";"0.593000"
"48.813953";"0.627332";"0.815293";"344.883721";"1";"0.511000"
"54.791667";"0.311018";"0.862145";"348.750000";"1";"0.500000"
"53.791667";"0.220746";"0.876990";"347.541667";"1";"0.550000"
"50.041667";"0.325138";"0.855425";"347.916667";"1";"0.620000"
"50.291667";"0.226261";"0.843602";"347.333333";"1";"0.640000"
"51.714286";"0.241438";"0.854845";"350.571429";"1";"0.540000"
"45.857143";"0.347544";"0.841400";"348.666667";"0";"0.536000"
"51.952381";"0.189051";"0.875498";"349.380952";"1";"0.610000"
"42.697674";"1.283623";"0.803792";"332.232558";"1";"0.510000"
"43.875000";"0.401218";"0.832390";"344.500000";"1";"0.540000"
"41.837209";"1.098646";"0.795260";"340.744186";"1";"0.640000"
"52.666667";"0.165302";"0.841172";"348.666667";"1";"0.660000"
"56.000000";"0.256282";"0.862138";"349.761905";"1";"0.700000"
"54.291667";"0.163630";"0.866948";"348.083333";"1";"0.660000"
"49.041667";"0.277938";"0.865362";"348.000000";"1";"0.630000"
"51.095238";"0.222646";"0.855741";"347.095238";"1";"0.520000"
"54.619048";"0.132522";"0.867683";"348.857143";"1";"0.500000"
"55.142857";"0.167660";"0.876898";"349.619048";"1";"0.670000"
"55.291667";"0.273080";"0.861596";"348.291667";"1";"0.510000"
"55.000000";"0.205208";"0.871226";"349.571429";"1";"0.500000"
"44.906977";"1.134639";"0.808127";"336.279070";"1";"0.500000"
"50.416667";"0.419118";"0.859925";"347.458333";"1";"0.630000"
"53.750000";"0.309505";"0.859342";"349.208333";"1";"0.630000"
"53.380952";"0.115792";"0.866438";"349.428571";"1";"0.650000"
"47.541667";"0.266038";"0.850858";"346.166667";"1";"0.570000"
"45.904762";"0.179707";"0.860716";"345.619048";"1";"0.670000"
"56.285714";"0.278092";"0.868545";"346.952381";"1";"0.510000"
"36.083333";"0.688884";"0.782744";"343.916667";"1";"0.700000"
"51.000000";"0.410014";"0.854914";"342.625000";"0";"0.580000"
"50.208333";"0.453373";"0.855459";"347.833333";"1";"0.620000"
"50.571429";"0.341044";"0.830570";"343.428571";"1";"0.500000"
"51.523810";"0.076681";"0.859066";"349.714286";"1";"0.565000"
"49.916667";"0.413079";"0.850814";"346.000000";"1";"0.620000"
"54.285714";"0.152188";"0.852612";"348.666667";"1";"0.500000"
"56.809524";"0.166829";"0.854641";"347.238095";"0";"0.540000"
"56.333333";"0.167671";"0.853401";"347.238095";"1";"0.610000"
"51.857143";"0.153455";"0.863197";"348.571429";"1";"0.568000"
"54.523810";"0.083609";"0.865190";"348.904762";"1";"0.585000"
"56.875000";"0.213212";"0.866899";"347.625000";"1";"0.590000"
"50.791667";"0.432482";"0.837919";"347.500000";"1";"0.650000"
"54.095238";"0.238727";"0.858223";"350.333333";"1";"0.650000"
"51.458333";"0.389157";"0.836163";"342.750000";"1";"0.540000"
"50.714286";"0.296202";"0.855782";"348.380952";"1";"0.670000"
"52.333333";"0.317892";"0.859967";"347.809524";"1";"0.530000"
"33.458333";"1.134012";"0.718141";"328.583333";"1";"0.600000"
"50.375000";"0.215346";"0.842148";"346.500000";"1";"0.600000"
"51.380952";"0.236710";"0.862440";"348.428571";"1";"0.620000"
"49.291667";"0.235809";"0.850048";"348.625000";"1";"0.550000"
"57.428571";"0.186652";"0.852073";"346.952381";"1";"0.530000"
"43.041667";"0.302768";"0.821186";"345.916667";"1";"0.500000"
"49.348837";"0.888684";"0.833566";"341.418605";"1";"0.560000"
"44.904762";"0.165927";"0.840311";"349.380952";"1";"0.596000"
"44.666667";"0.198121";"0.825377";"347.875000";"1";"0.560000"
"47.916667";"0.211877";"0.840601";"347.916667";"1";"0.510000"
"54.166667";"0.266724";"0.878694";"347.541667";"1";"0.620000"
"54.142857";"0.264525";"0.846949";"349.000000";"1";"0.610000"
"51.857143";"0.277190";"0.858761";"347.095238";"1";"0.580000"
"50.250000";"0.229635";"0.841617";"346.083333";"1";"0.620000"
"49.458333";"0.291198";"0.852971";"346.375000";"1";"0.700000"
"46.083333";"0.403171";"0.845319";"347.583333";"1";"0.560000"
"47.930233";"0.869393";"0.829871";"340.953488";"1";"0.590000"
"51.708333";"0.289965";"0.843481";"347.583333";"1";"0.640000"
"50.714286";"0.335879";"0.857433";"347.476190";"1";"0.529000"
"52.190476";"0.218349";"0.852956";"350.000000";"1";"0.512000"
"49.279070";"1.016532";"0.834202";"341.930233";"1";"0.530000"
"54.904762";"0.122778";"0.864105";"348.857143";"1";"0.530000"
"54.916667";"0.248512";"0.864056";"345.208333";"1";"0.660000"
"41.619048";"0.415652";"0.827975";"347.761905";"1";"0.500000"
"52.714286";"0.259382";"0.853792";"349.380952";"1";"0.590000"
"56.380952";"0.285765";"0.868638";"346.952381";"1";"0.500000"
"46.904762";"0.249383";"0.849515";"349.809524";"1";"0.510000"
"53.708333";"0.146657";"0.861140";"349.375000";"1";"0.670000"
"43.476190";"0.139884";"0.839990";"348.666667";"1";"0.590000"
"54.619048";"0.184123";"0.877820";"350.142857";"1";"0.548000"
"50.190476";"0.244555";"0.851537";"346.809524";"1";"0.640000"
"55.750000";"0.182113";"0.874168";"348.916667";"1";"0.510000"
"43.976744";"1.245059";"0.799327";"337.372093";"1";"0.580000"
"49.809524";"0.277216";"0.842288";"347.095238";"1";"0.630000"
"53.428571";"0.245198";"0.866202";"346.857143";"1";"0.530000"
"57.666667";"0.111752";"0.870857";"349.238095";"0";"0.571000"
"55.190476";"0.136163";"0.866199";"349.333333";"1";"0.590000"
"45.375000";"0.409099";"0.832246";"346.583333";"1";"0.540000"
"52.041667";"0.251090";"0.852578";"348.041667";"1";"0.630000"
"43.190476";"0.129177";"0.826614";"348.809524";"1";"0.571000"
"47.208333";"0.297622";"0.836901";"344.083333";"1";"0.620000"
"49.333333";"0.356562";"0.869202";"347.583333";"1";"0.610000"
"51.904762";"0.082470";"0.864152";"349.714286";"1";"0.521000"
"51.708333";"0.169913";"0.860181";"347.666667";"1";"0.670000"
"53.904762";"0.156351";"0.859664";"348.809524";"1";"0.670000"
"33.458333";"1.110646";"0.714688";"329.000000";"1";"0.510000"
"50.571429";"0.106012";"0.865313";"347.571429";"1";"0.512000"
"49.666667";"0.217803";"0.844363";"347.958333";"1";"0.570000"
"33.285714";"0.333457";"0.795988";"343.809524";"1";"0.545000"
"49.833333";"0.199806";"0.847576";"348.708333";"1";"0.630000"
"50.285714";"0.269896";"0.845847";"347.095238";"1";"0.510000"
"52.500000";"0.363620";"0.848513";"344.875000";"1";"0.500000"
"53.809524";"0.309402";"0.837990";"347.285714";"1";"0.620000"
"52.083333";"0.246974";"0.862186";"346.291667";"1";"0.630000"
"52.583333";"0.243886";"0.852321";"347.125000";"1";"0.540000"
"46.285714";"0.182411";"0.837267";"348.285714";"1";"0.570000"
"48.166667";"0.337253";"0.820034";"345.500000";"1";"0.600000"
"47.708333";"0.203309";"0.848744";"346.916667";"1";"0.570000"
"51.708333";"0.262373";"0.846088";"348.333333";"1";"0.680000"
"51.047619";"0.263290";"0.854724";"347.666667";"1";"0.700000"
"50.428571";"0.086511";"0.851930";"348.666667";"1";"0.510000"
"51.285714";"0.237143";"0.843145";"349.523810";"1";"0.680000"
"49.500000";"0.450851";"0.853354";"347.375000";"1";"0.590000"
"36.604651";"1.850978";"0.778342";"334.651163";"1";"0.680000"
"44.837209";"1.053182";"0.817948";"337.767442";"1";"0.560000"
"52.904762";"0.172074";"0.869286";"349.857143";"1";"0.595000"
"49.000000";"0.199286";"0.855980";"348.500000";"1";"0.580000"
"53.416667";"0.228817";"0.864378";"347.708333";"1";"0.660000"
"47.761905";"0.327561";"0.852325";"346.476190";"1";"0.600000"
"53.190476";"0.173295";"0.863810";"348.857143";"1";"0.590000"
"51.041667";"0.234850";"0.835440";"347.166667";"1";"0.530000"
"52.380952";"0.228111";"0.859078";"346.333333";"1";"0.586000"
"34.619048";"0.782133";"0.751597";"344.190476";"1";"0.610000"
"45.285714";"0.266469";"0.839587";"346.142857";"1";"0.610000"
"41.761905";"0.310086";"0.806094";"341.619048";"0";"0.560000"
"45.116279";"1.103568";"0.821509";"340.372093";"1";"0.570000"
"43.428571";"0.127432";"0.826202";"348.809524";"1";"0.529000"
"48.333333";"0.215298";"0.845854";"346.571429";"1";"0.620000"
"48.476190";"0.072070";"0.864422";"349.857143";"1";"0.564000"
"49.833333";"0.442920";"0.855385";"347.375000";"1";"0.540000"
"45.906977";"1.013665";"0.823700";"339.465116";"1";"0.590000"
"47.208333";"0.456146";"0.830987";"343.500000";"1";"0.520000"
"55.190476";"0.239189";"0.870454";"350.190476";"1";"0.630000"
"57.208333";"0.275237";"0.867142";"347.958333";"1";"0.570000"
"51.500000";"0.179045";"0.860549";"347.666667";"1";"0.700000"
"49.833333";"0.247121";"0.849973";"347.458333";"1";"0.500000"
"50.833333";"0.365496";"0.853803";"344.875000";"1";"0.500000"
"49.750000";"0.243680";"0.846569";"347.416667";"1";"0.530000"
"55.428571";"0.222300";"0.868402";"346.952381";"1";"0.650000"
"50.904762";"0.063572";"0.873867";"349.952381";"1";"0.553000"
"43.708333";"0.461075";"0.827825";"340.708333";"1";"0.610000"
"52.125000";"0.245366";"0.873001";"345.750000";"1";"0.610000"
"53.333333";"0.133810";"0.864502";"349.095238";"1";"0.640000"
"44.238095";"0.220513";"0.834443";"347.952381";"1";"0.670000"
