time,entropy,path_consecutiveness,bfr,msi,slots,blocked,sumSlots,sumBlockedSlots,ratio
903,54.714286,0.146900,0.865550,348.380952,7," true ",59,39,0.661000
904,54.809524,0.129136,0.864913,348.380952,2," false ",41,7,0.171000
905,54.619048,0.132980,0.857919,348.380952,3," false ",39,13,0.333000
906,54.333333,0.133467,0.857573,348.380952,2," false ",36,13,0.361000
907,53.952381,0.133620,0.856990,348.380952,2," false ",32,13,0.406000
908,53.857143,0.124578,0.857168,348.380952,1," false ",34,15,0.441000
909,54.142857,0.134600,0.854768,348.380952,5," false ",32,8,0.250000
910,54.238095,0.124416,0.857960,348.380952,7," true ",39,14,0.359000
911,54.428571,0.127642,0.854948,348.380952,3," false ",42,19,0.452000
912,54.333333,0.131025,0.851488,348.380952,5," false ",42,19,0.452000
913,54.428571,0.139324,0.851401,348.380952,8," true ",43,20,0.465000
914,54.142857,0.140167,0.850758,348.380952,1," false ",37,20,0.541000
915,53.952381,0.139765,0.849466,348.380952,3," false ",37,15,0.405000
916,54.047619,0.133007,0.849020,348.380952,8," true ",40,26,0.650000
917,53.952381,0.130910,0.847617,348.380952,2," false ",44,26,0.591000
918,53.761905,0.131958,0.849790,348.380952,8," true ",47,31,0.660000
919,53.285714,0.131145,0.848411,348.380952,2," false ",43,23,0.535000
920,52.857143,0.136625,0.844220,348.380952,5," false ",40,12,0.300000
921,52.857143,0.139376,0.845527,348.380952,1," false ",40,12,0.300000
922,53.047619,0.126652,0.849572,348.380952,4," false ",42,4,0.095000
923,53.047619,0.126980,0.849027,348.380952,5," false ",48,12,0.250000
924,52.952381,0.147888,0.851550,348.380952,3," false ",48,23,0.479000
925,52.952381,0.148001,0.854360,348.380952,6," true ",50,32,0.640000
926,53.142857,0.147836,0.855565,348.380952,6," true ",45,30,0.667000
927,53.142857,0.174439,0.855122,348.380952,8," true ",49,34,0.694000
928,53.047619,0.196555,0.856302,348.285714,7," true ",48,34,0.708000
929,53.238095,0.216085,0.857441,348.190476,7," false ",52,27,0.519000
930,53.238095,0.215383,0.858204,348.190476,5," false ",51,27,0.529000
931,53.428571,0.211597,0.858262,348.190476,3," false ",52,27,0.519000
932,56.095238,0.124991,0.864452,349.428571,8," true ",50,30,0.600000
933,53.238095,0.188922,0.853102,348.190476,3," false ",44,7,0.159000
934,53.047619,0.190979,0.852732,348.190476,6," true ",39,12,0.308000
935,52.952381,0.189470,0.852846,348.190476,3," false ",35,16,0.457000
936,52.952381,0.197700,0.853193,348.190476,5," false ",47,35,0.745000
937,56.190476,0.116437,0.862821,349.428571,2," false ",47,36,0.766000
938,53.333333,0.204982,0.855270,348.190476,7," true ",52,43,0.827000
939,52.952381,0.209221,0.851687,348.190476,4," false ",51,38,0.745000
940,53.333333,0.201906,0.851574,348.190476,2," false ",50,33,0.660000
941,53.238095,0.202672,0.851879,348.190476,4," false ",46,26,0.565000
942,53.619048,0.199784,0.853064,348.190476,4," false ",46,19,0.413000
943,53.428571,0.205733,0.853980,348.190476,1," false ",43,15,0.349000
944,53.428571,0.201452,0.852701,348.190476,1," false ",33,6,0.182000
945,53.714286,0.200533,0.853209,348.190476,3," false ",34,14,0.412000
946,53.809524,0.189227,0.855747,348.285714,2," false ",40,14,0.350000
947,53.523810,0.205069,0.856516,348.285714,5," false ",40,14,0.350000
948,56.190476,0.131742,0.865369,349.428571,5," false ",43,7,0.163000
949,53.904762,0.207822,0.857449,348.285714,4," true ",39,18,0.462000
950,53.809524,0.213365,0.858537,348.285714,6," true ",42,24,0.571000
951,53.809524,0.215698,0.859973,348.285714,1," false ",40,18,0.450000
952,53.904762,0.225353,0.859740,348.285714,8," false ",47,18,0.383000
953,53.809524,0.222471,0.859244,348.190476,4," false ",54,14,0.259000
954,54.333333,0.217538,0.863319,348.190476,3," false ",46,0,0.000000
955,54.428571,0.214068,0.869964,348.190476,4," false ",41,0,0.000000
956,54.428571,0.207443,0.869067,348.190476,1," false ",41,7,0.171000
957,54.142857,0.207898,0.869133,348.190476,1," false ",45,15,0.333000
958,54.619048,0.189177,0.870211,348.190476,4," false ",49,15,0.306000
959,54.619048,0.184430,0.870231,348.190476,7," false ",52,15,0.288000
960,57.904762,0.168285,0.858294,349.428571,6," true ",44,25,0.568000
961,54.809524,0.187116,0.871403,348.190476,2," false ",49,15,0.306000
962,54.904762,0.162292,0.872712,348.190476,5," false ",47,8,0.170000
963,54.809524,0.152938,0.869990,348.190476,5," false ",44,0,0.000000
964,54.333333,0.151562,0.869487,348.190476,7," true ",42,20,0.476000
965,54.047619,0.157512,0.869031,348.190476,5," false ",43,26,0.605000
966,54.238095,0.140917,0.871130,348.190476,8," true ",52,28,0.538000
967,53.952381,0.138157,0.869672,348.190476,5," false ",45,13,0.289000
968,54.142857,0.133126,0.867354,348.190476,5," false ",50,19,0.380000
969,53.952381,0.140462,0.867985,348.190476,3," false ",48,18,0.375000
970,57.190476,0.159543,0.859951,349.428571,1," false ",42,27,0.643000
971,54.238095,0.153392,0.869600,348.190476,7," false ",50,13,0.260000
972,54.333333,0.147600,0.869889,348.190476,7," false ",55,13,0.236000
973,54.619048,0.145217,0.874007,348.190476,5," true ",53,18,0.340000
974,54.619048,0.135859,0.871641,348.190476,6," true ",42,27,0.643000
975,54.809524,0.134545,0.875587,348.190476,3," false ",43,28,0.651000
976,54.619048,0.127122,0.873696,348.190476,2," false ",44,23,0.523000
977,54.904762,0.128205,0.874053,348.190476,5," true ",46,25,0.543000
978,54.904762,0.129966,0.873027,348.190476,6," true ",46,25,0.543000
979,54.809524,0.134634,0.870852,348.190476,7," true ",47,26,0.553000
980,54.714286,0.131946,0.870270,348.190476,3," false ",45,33,0.733000
981,54.619048,0.133711,0.871086,348.190476,1," false ",49,42,0.857000
982,54.523810,0.137802,0.872644,348.190476,2," false ",48,40,0.833000
983,54.809524,0.141091,0.873493,348.190476,5," true ",44,39,0.886000
984,55.000000,0.145827,0.873203,348.190476,1," false ",38,32,0.842000
985,54.904762,0.144604,0.872732,348.190476,3," false ",43,35,0.814000
986,54.809524,0.148261,0.877837,348.190476,1," false ",41,27,0.659000
987,55.095238,0.149024,0.879331,348.190476,2," false ",41,23,0.561000
988,54.904762,0.144090,0.878740,348.190476,7," false ",49,21,0.429000
989,55.380952,0.149826,0.879997,348.190476,4," true ",51,32,0.627000
990,55.380952,0.150407,0.879176,348.190476,3," false ",52,32,0.615000
991,55.000000,0.149654,0.880939,348.190476,8," true ",45,26,0.578000
992,55.238095,0.149145,0.880611,348.190476,6," true ",55,37,0.673000
993,55.238095,0.150075,0.881343,348.476190,3," false ",55,37,0.673000
994,55.142857,0.151692,0.881727,348.476190,4," false ",53,35,0.660000
995,55.333333,0.152197,0.884284,348.476190,3," false ",47,27,0.574000
996,55.380952,0.150635,0.883623,348.476190,7," false ",46,19,0.413000
997,55.095238,0.142540,0.882298,348.476190,4," true ",55,33,0.600000
998,55.190476,0.146316,0.878381,348.476190,8," true ",57,38,0.667000
999,54.809524,0.145216,0.879617,348.476190,3," false ",43,17,0.395000
1000,54.476190,0.152203,0.876287,348.476190,4," true ",38,21,0.553000
